,OFIPS,DFIPS,comm,quantity,startRR,ONode,DNode,ODIST
273,47157,13273,1,6265.6,555,47013.0,13020,0.0
274,47157,42119,1,3773.6,555,47013.0,42038,0.0
275,51710,17031,1,6764.0,555,51045.0,17046,0.0
276,51800,13273,1,5696.0,555,51077.0,13020,0.0
277,8105,48039,1,11392.0,0,8037.0,48079,0.0
278,8105,6099,1,3310.8,0,8037.0,6026,0.0
279,8105,55079,1,3382.0,0,8037.0,55034,0.0
280,27071,48323,1,15493.12,0,27022.0,48019,0.0
281,1069,21067,1,12531.2,712,1025.0,21008,0.0
282,1073,12086,1,6230.0,712,1005.0,12027,0.0
283,1073,13121,1,747.6,712,1005.0,13082,0.0
284,1073,37183,1,7547.2,712,1005.0,37036,0.0
285,12031,34017,1,6550.4,712,12028.0,34007,0.0
286,13093,26081,1,3346.4,712,13021.0,26018,0.0
287,13093,39095,1,2830.2,712,13021.0,39043,0.0
288,13093,47157,1,9078.0,712,13021.0,47008,0.0
289,13121,1073,1,7333.6,712,13082.0,1005,0.0
290,13121,17031,1,3275.2,712,13082.0,17046,0.0
291,13253,5131,1,6906.4,712,13061.0,5019,0.0
292,13253,22071,1,3132.8,712,13061.0,22023,0.0
293,17031,12086,1,21716.0,712,17040.0,12027,0.0
294,17031,12031,1,58804.08,712,17040.0,12028,0.0
295,17031,12083,1,5838.4,712,17040.0,12012,0.0
296,17031,12086,1,25881.2,712,17040.0,12027,0.0
297,17031,13121,1,2207.2,712,17040.0,13082,0.0
298,17031,21111,1,10893.6,712,17040.0,21035,0.0
299,17031,25005,1,2670.0,712,17040.0,44001,0.0
300,17031,25013,1,14667.2,712,17040.0,25002,0.0
301,17031,25027,1,72410.4,712,17040.0,25009,0.0
302,17031,26049,1,2848.0,712,17040.0,26003,0.0
303,17031,26081,1,3417.6,712,17040.0,26018,0.0
304,17031,34017,1,26557.6,712,17040.0,34007,0.0
305,17031,36067,1,783.2,712,17040.0,36004,0.0
306,17031,36081,1,3132.8,712,17040.0,36035,0.0
307,17031,36093,1,293607.44,712,17040.0,36016,0.0
308,17031,37119,1,747.6,712,17040.0,37071,0.0
309,17031,37183,1,7048.8,712,17040.0,37036,0.0
310,17031,39035,1,783.2,712,17040.0,39065,0.0
311,17031,39101,1,783.2,712,17040.0,39050,0.0
312,17031,42055,1,2029.2,712,17040.0,42025,0.0
313,17031,42101,1,2136.0,712,17040.0,42077,0.0
314,17031,45017,1,3346.4,712,17040.0,45049,0.0
315,17031,45063,1,17016.8,712,17040.0,45004,0.0
316,17031,45075,1,6586.0,712,17040.0,45037,0.0
317,17031,47037,1,747.6,712,17040.0,47006,0.0
318,17031,47093,1,11107.2,712,17040.0,47033,0.0
319,17031,47149,1,36490.0,712,17040.0,47060,0.0
320,17031,51760,1,7333.6,712,17040.0,51076,0.0
321,17031,36051,1,6016.4,712,17040.0,36010,0.0
322,17163,12083,1,3417.6,712,17058.0,12012,0.0
323,17163,12086,1,3560.0,712,17058.0,12027,0.0
324,17163,25005,1,1566.4,712,17058.0,44001,0.0
325,17163,25027,1,747.6,712,17058.0,25009,0.0
326,17163,39101,1,1495.2,712,17058.0,39050,0.0
327,17163,42055,1,13065.2,712,17058.0,42025,0.0
328,21111,39137,1,14275.6,712,21035.0,39091,0.0
329,26163,12086,1,676.4,712,26022.0,12027,0.0
330,29095,34003,1,747.6,712,17061.0,34003,0.0
331,34003,17163,1,747.6,712,34003.0,17113,0.0
332,34017,17031,1,2171.6,712,34007.0,17046,0.0
333,36029,48479,1,427.2,712,36025.0,48013,0.0
334,36093,17031,1,2563.2,712,36016.0,17046,0.0
335,37101,47157,1,3011.76,712,37032.0,47008,0.0
336,37147,47157,1,25265.32,712,37034.0,47008,0.0
337,39049,17031,1,783.2,712,39005.0,17046,0.0
338,39049,53053,1,783.2,712,39005.0,53010,0.0
339,39095,13211,1,3239.6,712,39043.0,13067,0.0
340,39095,47037,1,3310.8,712,39043.0,47006,0.0
341,39095,47149,1,3382.0,712,39043.0,47060,0.0
342,39101,48085,1,996.8,712,39050.0,48119,0.0
343,39101,17031,1,1210.4,712,39050.0,17046,0.0
344,39173,13121,1,747.6,712,39059.0,13082,0.0
345,39173,25027,1,3026.0,712,39059.0,25009,0.0
346,39173,39095,1,3225.36,712,39059.0,39043,0.0
347,42101,17031,1,178.0,712,42077.0,17046,0.0
348,45017,17031,1,3560.0,712,45049.0,17046,0.0
349,45017,47157,1,24482.12,712,45049.0,47008,0.0
350,47157,13051,1,3275.2,712,47008.0,13048,0.0
351,23003,23003,1,3026.0,0,23006.0,23006,0.0
352,27129,17031,1,9291.6,768,27015.0,17046,0.0
353,27151,17031,1,10608.8,768,27065.0,17046,0.0
354,4013,17031,1,19152.8,777,4002.0,17046,0.0
355,5093,6019,1,6621.6,777,5009.0,6024,0.0
356,5093,6031,1,4688.52,777,5009.0,6024,0.0
357,6001,17031,1,1317.2,777,6035.0,17046,0.0
358,6001,20091,1,534.0,777,6035.0,20001,0.0
359,6029,17031,1,151923.0,777,6015.0,17046,0.0
360,6037,17031,1,76433.2,777,6076.0,17046,0.0
361,6037,48201,1,783.2,777,6076.0,48095,0.0
362,6049,53011,1,3453.2,777,6060.0,53013,0.0
363,6071,13121,1,783.2,777,6012.0,13082,0.0
364,6071,17031,1,96903.2,777,6012.0,17046,0.0
365,6071,48439,1,712.0,777,6012.0,48056,0.0
366,6077,17031,1,116839.2,777,6003.0,17046,0.0
367,8031,8059,1,101374.56,777,8013.0,8043,0.0
368,8031,48355,1,3560.0,777,8013.0,48060,0.0
369,8031,53053,1,3239.6,777,8013.0,53010,0.0
370,8087,48355,1,2064.8,777,8001.0,48060,0.0
371,8095,55015,1,7048.8,777,8031.0,55038,0.0
372,8095,29057,1,3353.52,777,8031.0,29037,0.0
373,8095,38017,1,4165.2,777,8031.0,38001,0.0
374,8095,48049,1,6977.6,777,8031.0,48005,0.0
375,8095,48323,1,7048.8,777,8031.0,48019,0.0
376,8095,53053,1,7013.2,777,8031.0,53010,0.0
377,8095,48355,1,6621.6,777,8031.0,48060,0.0
378,8121,53033,1,6942.0,777,8001.0,53006,0.0
379,13121,6001,1,3310.8,777,13081.0,6035,0.0
380,13121,6037,1,2990.4,777,13081.0,6091,0.0
381,16069,17031,1,5446.8,777,53021.0,17046,0.0
382,16069,53011,1,3171.96,777,53021.0,53013,0.0
383,16069,53033,1,6479.2,777,53021.0,53006,0.0
384,16069,53053,1,2776.8,777,53021.0,53010,0.0
385,17031,6001,1,4806.0,777,17048.0,6035,0.0
386,17031,6037,1,18903.6,777,17048.0,6091,0.0
387,17031,6077,1,5696.0,777,17048.0,6003,0.0
388,17031,8031,1,3738.0,777,17048.0,8013,0.0
389,17031,20091,1,3773.6,777,17048.0,20001,0.0
390,17031,41051,1,6087.6,777,17048.0,41011,0.0
391,17031,48141,1,854.4,777,17048.0,48025,0.0
392,17031,48201,1,3132.8,777,17048.0,48095,0.0
393,17031,53033,1,1851.2,777,17048.0,53006,0.0
394,17031,53077,1,7333.6,777,17048.0,53032,0.0
395,17085,27003,1,6443.6,777,17017.0,27006,0.0
396,17163,6037,1,1780.0,777,17120.0,6091,0.0
397,17163,48323,1,11356.4,777,17120.0,48019,0.0
398,17197,6001,1,14168.8,777,17206.0,6035,0.0
399,17197,6037,1,2887516.0,777,17206.0,6091,0.0
400,17197,53033,1,5019.6,777,17206.0,53006,0.0
401,17197,53053,1,304664.8,777,17206.0,53010,0.0
402,19153,6031,1,3844.8,777,19049.0,6024,0.0
403,20029,48167,1,133832.86,777,20049.0,48031,0.0
404,20029,48201,1,13414.08,777,20049.0,48095,0.0
405,20029,48355,1,80343.86,777,20049.0,48060,0.0
406,20041,48167,1,44149.34,777,20023.0,48031,0.0
407,20041,48355,1,19094.06,777,20023.0,48060,0.0
408,20047,29095,1,3588.48,777,20034.0,29052,0.0
409,20055,48167,1,96059.48,777,8009.0,48031,0.0
410,20055,48201,1,155504.36,777,8009.0,48095,0.0
411,20055,48355,1,39496.42,777,8009.0,48060,0.0
412,20057,48167,1,84772.5,777,40002.0,48031,0.0
413,20057,48201,1,203899.0,777,40002.0,48095,0.0
414,20057,48355,1,38572.6,777,40002.0,48060,0.0
415,20069,22093,1,20950.6,777,40002.0,22033,0.0
