,OFIPS,DFIPS,comm,quantity,startRR,ONode,DNode,ODIST
7380,13319,48249,6,4022.8,555,,,
7381,13319,13051,6,233108.8,555,,,
7382,13319,13319,6,1958.0,555,,,
7383,13319,22071,6,3204.0,555,,,
7384,13319,26163,6,6942.0,555,,,
7385,13319,36101,6,12816.0,555,,,
7386,13319,37097,6,26415.2,555,,,
7387,13319,39043,6,3204.0,555,,,
7388,13319,39095,6,43147.2,555,,,
7389,13319,39113,6,5767.2,555,,,
7390,13319,42035,6,4022.8,555,,,
7391,13319,42125,6,15735.2,555,,,
7392,13319,47107,6,7832.0,555,,,
7393,13319,51121,6,5482.4,555,,,
7394,13319,13087,6,34781.2,555,,,
7395,13319,21047,6,6870.8,555,,,
7396,13319,42001,6,2598.8,555,,,
7397,13319,47107,6,21110.8,555,,,
7398,13319,22045,6,3666.8,555,,,
7399,13319,38053,6,11712.4,555,,,
7400,13319,38057,6,4022.8,555,,,
7401,13319,48251,6,9612.0,555,,,
7402,13319,48461,6,8188.0,555,,,
7403,13319,53051,6,1780.0,555,,,
7404,13319,5099,6,9825.6,555,,,
7405,13319,22017,6,4022.8,555,,,
7406,13319,48479,6,28871.6,555,,,
7407,13319,56021,6,20114.0,555,,,
7408,13319,39151,6,3417.6,555,,,
7409,17001,17091,6,3844.8,555,,,
7410,17001,18003,6,27056.0,555,,,
7411,17001,18023,6,7760.8,555,,,
7412,17001,21015,6,3809.2,555,,,
7413,17001,42095,6,2919.2,555,,,
7414,17001,6113,6,3346.4,555,,,
7415,17001,48071,6,3488.8,555,,,
7416,17031,1073,6,5767.2,555,,,
7417,17031,1113,6,1851.2,555,,,
7418,17031,12031,6,1780.0,555,,,
7419,17031,13067,6,1068.0,555,,,
7420,17031,13089,6,1566.4,555,,,
7421,17031,17031,6,3844.8,555,,,
7422,17031,17163,6,5767.2,555,,,
7423,17031,18033,6,186942.72,555,,,
7424,17031,18107,6,23239.68,555,,,
7425,17031,18127,6,3382.0,555,,,
7426,17031,18183,6,67753.92,555,,,
7427,17031,21077,6,3417.6,555,,,
7428,17031,21111,6,356.0,555,,,
7429,17031,22071,6,2848.0,555,,,
7430,17031,25017,6,5696.0,555,,,
7431,17031,26163,6,58348.4,555,,,
7432,17031,34017,6,1139.2,555,,,
7433,17031,34023,6,783.2,555,,,
7434,17031,34039,6,4450.0,555,,,
7435,17031,36029,6,6052.0,555,,,
7436,17031,37057,6,2883.6,555,,,
7437,17031,37081,6,356.0,555,,,
7438,17031,37119,6,712.0,555,,,
7439,17031,37183,6,19544.4,555,,,
7440,17031,39017,6,17187.68,555,,,
7441,17031,39049,6,356.0,555,,,
7442,17031,39051,6,95066.24,555,,,
7443,17031,39061,6,356.0,555,,,
7444,17031,39095,6,6835.2,555,,,
7445,17031,39111,6,7618.4,555,,,
7446,17031,39123,6,5340.0,555,,,
7447,17031,39151,6,17123.6,555,,,
7448,17031,42003,6,31185.6,555,,,
7449,17031,42007,6,3545.76,555,,,
7450,17031,42015,6,6799.6,555,,,
7451,17031,42017,6,712.0,555,,,
7452,17031,42043,6,8188.0,555,,,
7453,17031,42045,6,3043.8,555,,,
7454,17031,42069,6,3702.4,555,,,
7455,17031,42073,6,3346.4,555,,,
7456,17031,42085,6,6408.0,555,,,
7457,17031,42095,6,1780.0,555,,,
7458,17031,51710,6,2136.0,555,,,
7459,17031,48479,6,29939.6,555,,,
7460,17081,17143,6,6764.0,555,,,
7461,17091,18003,6,7935.24,555,,,
7462,17091,17011,6,7942.36,555,,,
7463,17099,42033,6,3844.8,555,,,
7464,17099,36015,6,7440.4,555,,,
7465,17099,39029,6,110431.2,555,,,
7466,17099,39081,6,18618.8,555,,,
7467,17099,39111,6,11320.8,555,,,
7468,17099,39151,6,15058.8,555,,,
7469,17099,42015,6,18974.8,555,,,
7470,17099,42069,6,11392.0,555,,,
7471,17099,42075,6,2171.6,555,,,
7472,17099,42125,6,3773.6,555,,,
7473,17099,54061,6,164116.0,555,,,
7474,17099,39081,6,11534.4,555,,,
7475,17105,1015,6,1851.2,555,,,
7476,17105,13021,6,1958.0,555,,,
7477,17113,13175,6,1815.6,555,,,
7478,17113,1097,6,5126.4,555,,,
7479,17113,17163,6,4200.8,555,,,
7480,17113,48323,6,1958.0,555,,,
7481,17113,48479,6,1958.0,555,,,
7482,17115,17115,6,3382.0,555,,,
7483,17115,17119,6,6764.0,555,,,
7484,17115,17163,6,8900.0,555,,,
7485,17115,18033,6,6764.0,555,,,
7486,17115,18107,6,34033.6,555,,,
7487,17117,22081,6,7440.4,555,,,
7488,17117,21111,6,3560.0,555,,,
7489,17117,51089,6,10680.0,555,,,
7490,17119,17143,6,3453.2,555,,,
7491,17119,18127,6,3275.2,555,,,
7492,17119,39151,6,2883.6,555,,,
7493,17119,42035,6,3132.8,555,,,
7494,17155,36029,6,3773.6,555,,,
7495,17163,13045,6,4022.8,555,,,
7496,17163,17115,6,19580.0,555,,,
7497,17163,18033,6,3204.0,555,,,
7498,17163,21077,6,6479.2,555,,,
7499,17163,21111,6,19580.0,555,,,
7500,17163,34023,6,15272.4,555,,,
7501,17163,39029,6,3560.0,555,,,
7502,17163,39051,6,3275.2,555,,,
7503,17163,42059,6,11320.8,555,,,
7504,17163,42095,6,11890.4,555,,,
7505,17163,51185,6,3987.2,555,,,
7506,18003,28121,6,4058.4,555,,,
7507,18003,13051,6,1602.0,555,,,
7508,18003,17031,6,3773.6,555,,,
7509,18003,18033,6,101819.56,555,,,
7510,18003,18183,6,80509.4,555,,,
7511,18003,21077,6,13164.88,555,,,
7512,18003,37119,6,6301.2,555,,,
7513,18003,39035,6,10252.8,555,,,
7514,18003,39139,6,6443.6,555,,,
7515,18003,47093,6,3275.2,555,,,
7516,18003,48479,6,9113.6,555,,,
7517,18017,17163,6,3524.4,555,,,
7518,18025,18051,6,65269.04,555,,,
7519,18033,1073,6,3880.4,555,,,
7520,18033,13153,6,3417.6,555,,,
7521,18033,18107,6,11214.0,555,,,
7522,18033,18183,6,3065.16,555,,,
7523,18033,39051,6,24072.72,555,,,
7524,18033,39151,6,19384.2,555,,,
7525,18033,47093,6,3844.8,555,,,
7526,18049,39051,6,10003.6,555,,,
7527,18051,28087,6,3417.6,555,,,
7528,18051,18107,6,45746.0,555,,,
7529,18051,26163,6,3417.6,555,,,
7530,18051,39035,6,3453.2,555,,,
7531,18051,39093,6,3488.8,555,,,
7532,18051,39151,6,3702.4,555,,,
7533,18053,18033,6,51548.8,555,,,
7534,18053,18183,6,2848.0,555,,,
7535,18067,47093,6,3225.36,555,,,
7536,18067,51730,6,3171.96,555,,,
7537,18075,55021,6,25703.2,555,,,
7538,18075,20091,6,7404.8,555,,,
7539,18075,53041,6,7404.8,555,,,
7540,18075,19045,6,25916.8,555,,,
7541,18075,53041,6,7404.8,555,,,
7542,18075,55033,6,29619.2,555,,,
7543,18089,28087,6,32552.64,555,,,
7544,18089,18033,6,27675.44,555,,,
7545,18089,18107,6,26262.12,555,,,
7546,18089,18127,6,21306.6,555,,,
7547,18089,18183,6,6336.8,555,,,
7548,18089,24005,6,172546.08,555,,,
7549,18089,37023,6,3417.6,555,,,
7550,18089,39017,6,3346.4,555,,,
7551,18089,39051,6,50890.2,555,,,
7552,18089,39081,6,3065.16,555,,,
7553,18089,39151,6,6621.6,555,,,
7554,18089,42029,6,5696.0,555,,,
7555,18097,36071,6,3204.0,555,,,
7556,18107,18089,6,6265.6,555,,,
7557,18107,42129,6,6906.4,555,,,
7558,18125,34031,6,2741.2,555,,,
7559,18127,13153,6,17088.0,555,,,
7560,18127,17031,6,3310.8,555,,,
7561,18127,8059,6,6870.8,555,,,
7562,18127,48201,6,10217.2,555,,,
7563,18141,18089,6,37380.0,555,,,
7564,18147,39139,6,9256.0,555,,,
7565,18179,18039,6,97689.96,555,,,
7566,19153,19153,6,4005.0,555,,,
7567,21005,13121,6,10395.2,555,,,
7568,21021,1097,6,1922.4,555,,,
7569,21021,13103,6,4414.4,555,,,
7570,21049,1073,6,3453.2,555,,,
7571,21049,1097,6,3275.2,555,,,
7572,21049,18183,6,22890.8,555,,,
7573,21049,39151,6,2670.0,555,,,
7574,21067,1071,6,1886.8,555,,,
7575,21067,12031,6,14240.0,555,,,
7576,21067,47093,6,6799.6,555,,,
7577,21111,13215,6,3310.8,555,,,
7578,21111,17031,6,356.0,555,,,
7579,21111,18183,6,6870.8,555,,,
7580,21111,39151,6,3026.0,555,,,
7581,21111,42007,6,3524.4,555,,,
7582,21111,42035,6,3129.24,555,,,
7583,21111,45007,6,1459.6,555,,,
7584,21111,51770,6,3275.2,555,,,
7585,21199,18107,6,17194.8,555,,,
7586,21209,28087,6,30473.6,555,,,
7587,21209,18107,6,56995.6,555,,,
7588,21209,39035,6,3382.0,555,,,
7589,21209,42073,6,3417.6,555,,,
7590,21209,45015,6,3666.8,555,,,
7591,21209,47093,6,2990.4,555,,,
7592,21239,1097,6,4556.8,555,,,
7593,22071,1073,6,2242.8,555,,,
7594,22071,1097,6,3382.0,555,,,
7595,22071,45019,6,356.0,555,,,
7596,22071,45045,6,2136.0,555,,,
7597,22087,47157,6,3524.4,555,,,
7598,24005,1103,6,33976.64,555,,,
7599,24005,18089,6,10252.8,555,,,
7600,24005,21077,6,3275.2,555,,,
7601,24005,39017,6,9932.4,555,,,
7602,24005,39151,6,15229.68,555,,,
7603,24005,42085,6,9932.4,555,,,
7604,24005,42087,6,9932.4,555,,,
7605,24005,51680,6,6764.0,555,,,
7606,24043,10003,6,4186.56,555,,,
7607,24043,24043,6,3204.0,555,,,
7608,24043,36101,6,17159.2,555,,,
7609,24043,42003,6,61410.0,555,,,
7610,24510,17031,6,7333.6,555,,,
7611,24510,39035,6,3310.8,555,,,
7612,24510,51730,6,15877.6,555,,,
7613,24510,51770,6,3239.6,555,,,
7614,24510,9015,6,12602.4,555,,,
7615,24510,48245,6,2812.4,555,,,
7616,25017,17031,6,712.0,555,,,
7617,25017,41051,6,783.2,555,,,
7618,26021,23017,6,3204.0,555,,,
7619,26059,17031,6,12673.6,555,,,
7620,26059,51730,6,2862.24,555,,,
7621,26065,55135,6,10252.8,555,,,
7622,26065,17031,6,7226.8,555,,,
7623,26065,18123,6,7689.6,555,,,
7624,26075,1073,6,2883.6,555,,,
7625,26075,17031,6,6728.4,555,,,
7626,26075,18033,6,28750.56,555,,,
7627,26075,18183,6,14418.0,555,,,
7628,26075,37119,6,5553.6,555,,,
7629,26075,39139,6,3204.0,555,,,
7630,26075,47093,6,4806.0,555,,,
7631,26075,51730,6,9291.6,555,,,
7632,26091,1073,6,3417.6,555,,,
7633,26091,18033,6,12744.8,555,,,
7634,26099,28087,6,20477.12,555,,,
7635,26099,18033,6,40007.28,555,,,
7636,26099,18183,6,11673.24,555,,,
7637,26099,39151,6,19832.76,555,,,
7638,26099,42029,6,3908.88,555,,,
7639,26125,13121,6,9612.0,555,,,
7640,26125,51143,6,6408.0,555,,,
7641,26125,18095,6,19224.0,555,,,
7642,26163,28087,6,35916.84,555,,,
7643,26163,1073,6,5151.32,555,,,
7644,26163,13045,6,32538.4,555,,,
7645,26163,17031,6,211820.0,555,,,
7646,26163,18003,6,87789.6,555,,,
7647,26163,18023,6,16233.6,555,,,
7648,26163,18033,6,97017.12,555,,,
7649,26163,18127,6,3488.8,555,,,
7650,26163,18183,6,46895.88,555,,,
7651,26163,21067,6,60555.6,555,,,
7652,26163,34023,6,3097.2,555,,,
7653,26163,37171,6,65041.2,555,,,
7654,26163,39035,6,28999.76,555,,,
7655,26163,39101,6,23741.64,555,,,
7656,26163,39151,6,7016.76,555,,,
7657,26163,42003,6,67604.4,555,,,
7658,26163,42017,6,3346.4,555,,,
7659,26163,51710,6,356.0,555,,,
7660,26163,6037,6,676.4,555,,,
7661,28003,45045,6,2492.0,555,,,
7662,28073,28035,6,10680.0,555,,,
7663,28073,18173,6,7120.0,555,,,
7664,28075,39139,6,9932.4,555,,,
7665,28075,45019,6,4734.8,555,,,
7666,28075,45045,6,4450.0,555,,,
7667,28109,42081,6,28978.4,555,,,
7668,28109,48303,6,7262.4,555,,,
7669,28109,48029,6,177288.0,555,,,
7670,28109,48135,6,8223.6,555,,,
7671,28109,48475,6,90424.0,555,,,
7672,28141,37119,6,3702.4,555,,,
7673,28141,47157,6,3738.0,555,,,
7674,29019,18107,6,3204.0,555,,,
7675,29095,1097,6,3844.8,555,,,
7676,29095,17163,6,3560.0,555,,,
7677,29095,18033,6,8935.6,555,,,
7678,29095,18107,6,70167.6,555,,,
7679,29095,18183,6,33175.64,555,,,
7680,29095,24005,6,3204.0,555,,,
7681,29095,26091,6,2848.0,555,,,
7682,29095,34007,6,6799.6,555,,,
7683,29095,37145,6,3346.4,555,,,
7684,29095,39101,6,5446.8,555,,,
7685,29095,39151,6,3204.0,555,,,
7686,29095,42043,6,356.0,555,,,
7687,29095,51710,6,356.0,555,,,
7688,29139,39145,6,3204.0,555,,,
7689,29139,42013,6,3043.8,555,,,
7690,29139,48479,6,2385.2,555,,,
7691,29139,48479,6,6408.0,555,,,
7692,29183,17119,6,925.6,555,,,
7693,29189,40089,6,2136.0,555,,,
7694,29189,22069,6,15379.2,555,,,
7695,29189,13103,6,2064.8,555,,,
7696,29189,16039,6,15753.0,555,,,
7697,29189,22081,6,9256.0,555,,,
7698,29189,48479,6,2278.4,555,,,
7699,29510,28087,6,6835.2,555,,,
7700,29510,1073,6,13812.8,555,,,
7701,29510,13089,6,3631.2,555,,,
7702,29510,39139,6,8366.0,555,,,
7703,29510,39151,6,21894.0,555,,,
7704,29510,42095,6,712.0,555,,,
7705,29510,47093,6,11961.6,555,,,
7706,29510,51710,6,3204.0,555,,,
7707,29510,51740,6,712.0,555,,,
7708,34007,37119,6,3453.2,555,,,
7709,34007,39101,6,6546.84,555,,,
7710,34007,51730,6,10509.12,555,,,
7711,34009,36015,6,10929.2,555,,,
7712,34009,42015,6,3666.8,555,,,
7713,34011,36007,6,3738.0,555,,,
7714,34011,36015,6,115450.8,555,,,
7715,34011,42003,6,25240.4,555,,,
7716,34011,42051,6,7048.8,555,,,
7717,34011,42069,6,7654.0,555,,,
7718,34011,42081,6,25204.8,555,,,
7719,34013,39127,6,21360.0,555,,,
7720,34013,51730,6,2670.0,555,,,
7721,34015,36107,6,3061.6,555,,,
7722,34015,48029,6,2954.8,555,,,
7723,34017,48113,6,712.0,555,,,
7724,34017,1073,6,356.0,555,,,
7725,34017,17031,6,9256.0,555,,,
7726,34017,26163,6,6899.28,555,,,
7727,34017,39035,6,12723.44,555,,,
7728,34017,51183,6,199352.88,555,,,
7729,34021,39035,6,3417.6,555,,,
7730,34021,39051,6,6368.84,555,,,
7731,34021,39095,6,13634.8,555,,,
7732,34021,39151,6,10288.4,555,,,
7733,34021,42043,6,3488.8,555,,,
7734,34021,51770,6,3488.8,555,,,
7735,34023,24005,6,6408.0,555,,,
7736,34023,36107,6,7511.6,555,,,
7737,34023,37119,6,2634.4,555,,,
7738,34023,51031,6,3097.2,555,,,
7739,34023,51730,6,1815.6,555,,,
7740,34031,26161,6,7476.0,555,,,
7741,34039,27053,6,2242.8,555,,,
7742,34039,1103,6,2883.6,555,,,
7743,34039,17031,6,2136.0,555,,,
7744,34039,42085,6,2883.6,555,,,
7745,34039,51730,6,10252.8,555,,,
7746,34039,53053,6,1495.2,555,,,
7747,36001,17031,6,1424.0,555,,,
7748,36001,53053,6,747.6,555,,,
7749,36007,42035,6,3382.0,555,,,
7750,36011,39095,6,10074.8,555,,,
7751,36029,18033,6,6215.76,555,,,
7752,36029,18107,6,31367.16,555,,,
7753,36029,18183,6,29412.72,555,,,
7754,36029,21077,6,7262.4,555,,,
7755,36029,39035,6,33257.52,555,,,
7756,36029,39093,6,3239.6,555,,,
7757,36029,39099,6,5169.12,555,,,
7758,36029,39139,6,3204.0,555,,,
7759,36029,39151,6,67700.52,555,,,
7760,36029,42003,6,3453.2,555,,,
7761,36029,42015,6,7404.8,555,,,
7762,36029,42029,6,26094.8,555,,,
7763,36029,42043,6,3382.0,555,,,
7764,36029,42095,6,65753.2,555,,,
7765,36029,42129,6,3204.0,555,,,
7766,36029,51770,6,33428.4,555,,,
7767,36067,51101,6,4806.0,555,,,
7768,36067,51810,6,4556.8,555,,,
7769,36091,28087,6,3738.0,555,,,
7770,36091,39035,6,6835.2,555,,,
7771,36091,42003,6,14240.0,555,,,
7772,36091,42035,6,5820.6,555,,,
7773,36107,1073,6,15023.2,555,,,
7774,36107,1103,6,59202.8,555,,,
7775,36107,17031,6,7298.0,555,,,
7776,36107,18107,6,52581.2,555,,,
7777,36107,21077,6,11107.2,555,,,
7778,36107,34013,6,7476.0,555,,,
7779,36107,45015,6,118832.8,555,,,
7780,36109,34003,6,8056.28,555,,,
7781,36109,42003,6,11053.8,555,,,
7782,36109,42079,6,29790.08,555,,,
7783,36109,42095,6,66970.72,555,,,
7784,36109,51770,6,56461.6,555,,,
7785,36109,50007,6,232557.0,555,,,
7786,36121,39049,6,27703.92,555,,,
7787,36121,42005,6,41805.08,555,,,
7788,36121,42011,6,128594.32,555,,,
7789,36121,42069,6,21463.24,555,,,
7790,37001,1073,6,9825.6,555,,,
7791,37001,1097,6,6942.0,555,,,
7792,37001,45015,6,6550.4,555,,,
7793,37001,45063,6,6550.4,555,,,
7794,37001,51770,6,6550.4,555,,,
7795,37023,13051,6,1459.6,555,,,
7796,37023,29207,6,712.0,555,,,
7797,37025,45015,6,3417.6,555,,,
7798,37031,29095,6,2420.8,555,,,
7799,37035,13051,6,5268.8,555,,,
7800,37035,51670,6,1602.0,555,,,
7801,37037,1073,6,3560.0,555,,,
7802,37037,51770,6,3026.0,555,,,
7803,37045,28087,6,10149.56,555,,,
7804,37045,1097,6,5767.2,555,,,
7805,37045,34003,6,2670.0,555,,,
7806,37057,23011,6,1424.0,555,,,
7807,37067,28087,6,25632.0,555,,,
7808,37067,37119,6,16020.0,555,,,
7809,37067,45015,6,6408.0,555,,,
7810,37067,51770,6,67284.0,555,,,
7811,37071,12031,6,6870.8,555,,,
7812,37071,37119,6,3453.2,555,,,
7813,37077,1113,6,58141.92,555,,,
7814,37077,47047,6,9227.52,555,,,
7815,37087,1095,6,1530.8,555,,,
7816,37087,13135,6,1459.6,555,,,
7817,37087,37119,6,2207.2,555,,,
7818,37087,45045,6,2492.0,555,,,
7819,37097,13099,6,3951.6,555,,,
7820,37097,13051,6,23745.2,555,,,
7821,37119,38013,6,178.0,555,,,
7822,37119,28087,6,9612.0,555,,,
7823,37119,13175,6,2064.8,555,,,
7824,37119,22081,6,4307.6,555,,,
7825,37119,48085,6,818.8,555,,,
7826,37119,48113,6,1566.4,555,,,
7827,37119,1047,6,2136.0,555,,,
7828,37119,1097,6,3453.2,555,,,
7829,37119,1131,6,4129.6,555,,,
7830,37119,13121,6,712.0,555,,,
7831,37119,17031,6,1068.0,555,,,
7832,37119,37119,6,6728.4,555,,,
7833,37119,42013,6,4307.6,555,,,
7834,37119,45015,6,3204.0,555,,,
7835,37119,45079,6,3204.0,555,,,
7836,37119,47047,6,1623.36,555,,,
7837,37119,47093,6,6408.0,555,,,
7838,37119,47157,6,356.0,555,,,
7839,37119,51770,6,6586.0,555,,,
7840,37119,6077,6,569.6,555,,,
7841,37119,48479,6,12958.4,555,,,
7842,37145,12009,6,3417.6,555,,,
7843,37145,13021,6,3702.4,555,,,
7844,37145,13135,6,7511.6,555,,,
7845,37145,18003,6,3595.6,555,,,
7846,37145,34023,6,106906.8,555,,,
7847,37145,34041,6,2990.4,555,,,
7848,37145,36001,6,3560.0,555,,,
7849,37145,51061,6,28800.4,555,,,
7850,37145,51710,6,7404.8,555,,,
7851,37157,34035,6,2670.0,555,,,
7852,37157,51007,6,29718.88,555,,,
7853,37157,51510,6,2527.6,555,,,
7854,37159,13051,6,1459.6,555,,,
7855,37159,42027,6,4432.2,555,,,
7856,37159,51059,6,67180.76,555,,,
7857,37183,28087,6,7511.6,555,,,
7858,37183,1073,6,10252.8,555,,,
7859,37183,1097,6,4841.6,555,,,
7860,37183,1103,6,6586.0,555,,,
7861,37183,13051,6,2872.92,555,,,
7862,37183,37119,6,3204.0,555,,,
7863,37183,47093,6,22200.16,555,,,
7864,37183,51730,6,13855.52,555,,,
7865,37191,1103,6,6514.8,555,,,
7866,37195,37031,6,211464.0,555,,,
7867,39003,48245,6,31470.4,555,,,
7868,39003,39095,6,18156.0,555,,,
7869,39003,40047,6,39035.4,555,,,
7870,39007,42003,6,202340.61,555,,,
7871,39007,42063,6,301591.63,555,,,
7872,39011,13215,6,6279.84,555,,,
7873,39011,21077,6,4079.76,555,,,
7874,39011,39139,6,5340.0,555,,,
7875,39017,24510,6,3132.8,555,,,
7876,39017,39099,6,3417.6,555,,,
7877,39017,39151,6,12887.2,555,,,
7878,39025,23011,6,5980.8,555,,,
7879,39029,42007,6,7191.2,555,,,
7880,39035,1097,6,16984.76,555,,,
7881,39035,17031,6,3916.0,555,,,
7882,39035,18107,6,12944.16,555,,,
7883,39035,18127,6,2848.0,555,,,
7884,39035,18149,6,7155.6,555,,,
7885,39035,24510,6,3595.6,555,,,
7886,39035,34039,6,356.0,555,,,
7887,39035,39035,6,90238.88,555,,,
7888,39035,39049,6,100107.2,555,,,
7889,39035,39051,6,6386.64,555,,,
7890,39035,39081,6,173998.56,555,,,
7891,39035,39101,6,10003.6,555,,,
7892,39035,39151,6,3132.8,555,,,
7893,39035,42003,6,7084.4,555,,,
7894,39035,42021,6,41039.68,555,,,
7895,39035,51710,6,3560.0,555,,,
7896,39035,51740,6,356.0,555,,,
7897,39043,39095,6,3560.0,555,,,
7898,39043,36069,6,2456.4,555,,,
7899,39043,42049,6,13948.08,555,,,
7900,39043,25017,6,7298.0,555,,,
7901,39043,48139,6,4770.4,555,,,
7902,39049,39095,6,3026.0,555,,,
7903,39049,17031,6,1780.0,555,,,
7904,39049,18033,6,2990.4,555,,,
7905,39049,18107,6,35884.8,555,,,
7906,39049,34013,6,2990.4,555,,,
7907,39049,34023,6,2990.4,555,,,
7908,39049,39017,6,14952.0,555,,,
7909,39049,39035,6,5980.8,555,,,
7910,39049,39051,6,2990.4,555,,,
7911,39049,39061,6,2990.4,555,,,
7912,39049,39093,6,5980.8,555,,,
7913,39049,39101,6,2990.4,555,,,
7914,39049,39151,6,14952.0,555,,,
7915,39049,42085,6,3560.0,555,,,
7916,39049,47065,6,10146.0,555,,,
7917,39049,51710,6,1068.0,555,,,
7918,39051,39095,6,3239.6,555,,,
7919,39051,39101,6,5400.52,555,,,
7920,39059,42003,6,3453.2,555,,,
7921,39061,13051,6,1068.0,555,,,
7922,39061,13121,6,2242.8,555,,,
7923,39061,17031,6,712.0,555,,,
7924,39061,29189,6,3631.2,555,,,
7925,39061,39139,6,16838.8,555,,,
7926,39061,42035,6,3417.6,555,,,
7927,39061,51710,6,356.0,555,,,
7928,39061,51740,6,356.0,555,,,
7929,39061,6077,6,1424.0,555,,,
7930,39077,17031,6,6408.0,555,,,
7931,39081,36029,6,35706.8,555,,,
7932,39085,35001,6,3182.64,555,,,
7933,39093,1097,6,3097.2,555,,,
7934,39093,39151,6,26059.2,555,,,
7935,39095,38013,6,676.4,555,,,
7936,39095,17031,6,8458.56,555,,,
7937,39095,18003,6,21292.36,555,,,
7938,39095,18033,6,112011.84,555,,,
7939,39095,18183,6,91645.08,555,,,
7940,39095,21077,6,26984.8,555,,,
7941,39095,39101,6,21356.44,555,,,
7942,39095,39141,6,21605.64,555,,,
7943,39095,32003,6,747.6,555,,,
7944,39095,48201,6,747.6,555,,,
7945,39095,53053,6,747.6,555,,,
7946,39099,34007,6,5090.8,555,,,
7947,39099,39101,6,3560.0,555,,,
7948,39099,39151,6,6479.2,555,,,
7949,39101,18033,6,5233.2,555,,,
7950,39101,18107,6,5660.4,555,,,
7951,39101,39051,6,4734.8,555,,,
7952,39101,39093,6,2705.6,555,,,
7953,39119,42019,6,28480.0,555,,,
7954,39119,34013,6,3382.0,555,,,
7955,39123,17031,6,55286.8,555,,,
7956,39123,22071,6,26059.2,555,,,
7957,39123,39035,6,232957.5,555,,,
7958,39123,39151,6,87146.13,555,,,
7959,39123,39153,6,621685.47,555,,,
7960,39123,12031,6,6657.2,555,,,
7961,39123,12086,6,7048.8,555,,,
7962,39135,13175,6,1566.4,555,,,
7963,39135,1113,6,1566.4,555,,,
7964,39135,13103,6,3168.4,555,,,
7965,39135,51670,6,1602.0,555,,,
7966,39139,18033,6,58800.52,555,,,
7967,39139,18183,6,10487.76,555,,,
7968,39139,39139,6,2670.0,555,,,
7969,39139,39151,6,3204.0,555,,,
7970,39145,18089,6,395346.01,555,,,
7971,39145,26163,6,281816.72,555,,,
7972,39145,39035,6,10879.36,555,,,
7973,39145,39043,6,10678.22,555,,,
7974,39145,54099,6,316832.88,555,,,
7975,39147,17031,6,3310.8,555,,,
7976,39147,42003,6,276083.34,555,,,
7977,39147,20113,6,3346.4,555,,,
7978,39151,28087,6,6657.2,555,,,
7979,39151,17031,6,3382.0,555,,,
7980,39151,29095,6,6942.0,555,,,
7981,39151,34013,6,3595.6,555,,,
7982,39151,34023,6,3382.0,555,,,
7983,39151,39017,6,10359.6,555,,,
7984,39151,39169,6,3809.2,555,,,
7985,39155,28087,6,3595.6,555,,,
7986,39155,28087,6,3453.2,555,,,
7987,39155,39151,6,25824.24,555,,,
7988,39155,42085,6,3488.8,555,,,
7989,39155,42087,6,5518.0,555,,,
7990,39157,34003,6,6799.6,555,,,
7991,39165,1017,6,3916.0,555,,,
7992,39169,36029,6,2242.8,555,,,
7993,39169,13175,6,1851.2,555,,,
7994,39169,13103,6,2563.2,555,,,
7995,39169,17031,6,3204.0,555,,,
7996,42003,29007,6,3382.0,555,,,
7997,42003,17031,6,2136.0,555,,,
7998,42003,18089,6,532597.36,555,,,
7999,42003,26163,6,16835.24,555,,,
8000,42003,34039,6,356.0,555,,,
8001,42003,37119,6,3524.4,555,,,
8002,42003,39095,6,2954.8,555,,,
8003,42003,39099,6,3275.2,555,,,
8004,42003,39151,6,3773.6,555,,,
8005,42003,42003,6,6621.6,555,,,
8006,42003,42007,6,3702.4,555,,,
8007,42003,42013,6,4129.6,555,,,
8008,42003,42017,6,21716.0,555,,,
8009,42003,48479,6,6764.0,555,,,
8010,42007,34013,6,3204.0,555,,,
8011,42007,36091,6,10324.0,555,,,
8012,42007,42007,6,3503.04,555,,,
8013,42011,10005,6,482188.65,555,,,
8014,42011,18091,6,12477.8,555,,,
8015,42011,34001,6,200816.04,555,,,
8016,42011,34007,6,36860.24,555,,,
8017,42011,34021,6,66703.72,555,,,
8018,42011,37119,6,5414.76,555,,,
8019,42011,39061,6,6799.6,555,,,
8020,42011,39099,6,13026.04,555,,,
8021,42011,39139,6,12915.68,555,,,
8022,42011,39151,6,5607.0,555,,,
8023,42011,42087,6,19715.28,555,,,
8024,42011,42101,6,124244.0,555,,,
8025,42011,47093,6,5553.6,555,,,
8026,42013,42003,6,320.4,555,,,
8027,42015,39127,6,13848.4,555,,,
8028,42015,49045,6,11392.0,555,,,
8029,42017,48113,6,747.6,555,,,
8030,42017,13121,6,356.0,555,,,
8031,42017,17031,6,1780.0,555,,,
8032,42017,18033,6,3812.76,555,,,
8033,42017,39151,6,3239.6,555,,,
8034,42017,42003,6,5607.0,555,,,
8035,42017,42043,6,3382.0,555,,,
8036,42017,42085,6,3453.2,555,,,
8037,42017,42129,6,2958.36,555,,,
8038,42017,6001,6,391.6,555,,,
8039,42017,6037,6,676.4,555,,,
8040,42017,48201,6,1566.4,555,,,
8041,42021,1125,6,3417.6,555,,,
8042,42027,42003,6,56981.36,555,,,
8043,42029,51730,6,11737.32,555,,,
8044,42033,12011,6,2705.6,555,,,
8045,42035,42003,6,3666.8,555,,,
