,OFIPS,startRR,ONODE,ODIST
629,17017.0,777.0,17177.0,9.09500743
630,17099.0,777.0,17081.0,17.28876553
631,17109.0,777.0,17085.0,9.940601343
632,17137.0,777.0,17124.0,1.662470075
633,17141.0,777.0,17028.0,12.37989286
634,17167.0,777.0,17087.0,29.90501302
635,19027.0,777.0,19005.0,19.86512079
636,19047.0,777.0,19005.0,44.07224013
637,19071.0,777.0,19006.0,9.929398522
638,19077.0,777.0,19005.0,12.13385906
639,19101.0,777.0,19023.0,24.95748571
640,19137.0,777.0,19007.0,4.784246515
641,19145.0,777.0,19006.0,13.92804867
642,19155.0,777.0,19048.0,17.21438662
643,19175.0,777.0,19054.0,6.619238065
644,19193.0,777.0,19004.0,18.51841394
645,20139.0,777.0,20011.0,27.92025844
646,27011.0,777.0,27014.0,17.45095775
647,27015.0,777.0,27015.0,54.11394935
648,27023.0,777.0,27002.0,20.67289974
649,27051.0,777.0,27043.0,17.58237838
650,27073.0,777.0,27013.0,1.192624726
651,27089.0,777.0,27064.0,15.88438883
652,27111.0,777.0,27017.0,29.68235066
653,27117.0,777.0,27025.0,20.6434758
654,27127.0,777.0,27015.0,27.09861139
655,27145.0,777.0,27004.0,36.77792685
656,27149.0,777.0,27018.0,4.822650585
657,27173.0,777.0,27015.0,12.32798268
658,29005.0,777.0,19006.0,21.56843433
659,29021.0,777.0,29070.0,6.192772825
660,29041.0,777.0,29034.0,18.83080087
661,29177.0,777.0,29042.0,11.44444216
662,31001.0,777.0,31006.0,6.950515389
663,31003.0,777.0,31013.0,64.82369026
664,31021.0,777.0,31020.0,30.35441746
665,31027.0,777.0,46014.0,20.37134355
666,31035.0,777.0,31011.0,16.00443998
667,31041.0,777.0,31042.0,50.12800688
668,31043.0,777.0,19052.0,11.44014284
669,31053.0,777.0,31020.0,12.52779629
670,31059.0,777.0,31009.0,31.95137883
671,31067.0,777.0,31041.0,3.462507951
672,31081.0,777.0,31009.0,0.908708661
673,31089.0,777.0,46014.0,86.09019755
674,31099.0,777.0,31005.0,23.60765961
675,31109.0,777.0,31037.0,1.45308806
676,31129.0,777.0,31001.0,21.91142845
677,31137.0,777.0,31005.0,5.637913338
678,31139.0,777.0,46014.0,47.90000962
679,31147.0,777.0,31023.0,8.083506376
680,31151.0,777.0,31008.0,11.09002209
681,31185.0,777.0,31009.0,21.79230394
682,38015.0,777.0,38017.0,21.73060299
683,38027.0,777.0,38015.0,22.9765648
684,38045.0,777.0,38040.0,32.3631565
685,38069.0,777.0,38024.0,8.421237375
686,38103.0,777.0,38029.0,51.7494609
687,46013.0,777.0,46001.0,10.40476045
688,46025.0,777.0,46011.0,41.49608375
689,46031.0,777.0,38036.0,72.53811762
690,46035.0,777.0,46006.0,6.704184924
691,46037.0,777.0,46003.0,33.87556082
692,46051.0,777.0,27014.0,26.94417054
693,46059.0,777.0,46002.0,27.60709692
694,46061.0,777.0,46006.0,11.8441232
695,46067.0,777.0,46006.0,28.92544756
696,46073.0,777.0,46002.0,25.03189292
697,46083.0,777.0,46008.0,6.19621023
698,46099.0,777.0,46005.0,9.165103136
699,46115.0,777.0,46002.0,36.88196531
700,46119.0,777.0,46002.0,84.22693453
701,46125.0,777.0,46005.0,27.15686996
702,46127.0,777.0,46009.0,10.47046325
703,46129.0,777.0,46012.0,74.87208648
704,48117.0,777.0,48009.0,37.56479409
705,48141.0,777.0,48025.0,14.00177389
706,48205.0,777.0,48003.0,16.19162578
707,17033.0,780.0,18039.0,20.3302275
708,6039.0,802.0,6024.0,36.2211604
709,17007.0,802.0,17170.0,12.43795352
710,17019.0,802.0,17166.0,19.35612132
711,17075.0,802.0,17175.0,4.934446102
712,17105.0,802.0,17173.0,13.23385648
713,17107.0,802.0,17012.0,21.38239666
714,17111.0,802.0,17171.0,8.806315681
715,17113.0,802.0,17095.0,8.518376796
716,17125.0,802.0,17012.0,23.31446972
717,17139.0,802.0,17050.0,11.25348104
718,17195.0,802.0,19020.0,15.31022711
719,17201.0,802.0,55019.0,21.36854145
720,19013.0,802.0,19032.0,41.36794562
721,19015.0,802.0,19064.0,3.334224959
722,19025.0,802.0,19070.0,26.33212511
723,19063.0,802.0,19072.0,7.784946923
724,19069.0,802.0,19057.0,14.48938339
725,19073.0,802.0,19036.0,7.886148323
726,19083.0,802.0,19057.0,9.603649207
727,19109.0,802.0,19066.0,3.56084759
728,19127.0,802.0,19032.0,7.021703477
729,19141.0,802.0,19031.0,13.52015425
730,19143.0,802.0,19031.0,18.14428344
731,19149.0,802.0,19030.0,4.65820263
732,19151.0,802.0,19075.0,9.318692447
733,19153.0,802.0,19049.0,6.609184911
734,19155.0,802.0,19026.0,17.58908364
735,19167.0,802.0,19031.0,17.48298389
736,19169.0,802.0,19015.0,3.876941586
737,19187.0,802.0,19070.0,3.983777628
738,19189.0,802.0,27029.0,12.93301254
739,19193.0,802.0,19056.0,18.99289571
740,19195.0,802.0,27039.0,13.77750968
741,19197.0,802.0,19073.0,9.161649607
742,20005.0,802.0,20047.0,9.616798929
743,20029.0,802.0,20042.0,43.04686121
744,20031.0,802.0,20039.0,51.17709835
745,27033.0,802.0,27028.0,19.85944388
746,27037.0,802.0,27037.0,15.44031627
747,27063.0,802.0,19072.0,25.28286336
748,27085.0,802.0,27038.0,44.71156084
749,27105.0,802.0,19031.0,34.57206699
750,27129.0,802.0,27028.0,53.63686676
751,27151.0,802.0,27028.0,101.4926884
752,27165.0,802.0,27028.0,8.810137168
753,29021.0,802.0,20047.0,18.97541526
754,29079.0,802.0,29015.0,46.09252122
755,31019.0,802.0,31017.0,14.68043812
756,31023.0,802.0,31013.0,16.74254115
757,31025.0,802.0,31036.0,22.47576202
758,31043.0,802.0,19053.0,12.96609713
759,31047.0,802.0,31017.0,52.56728973
760,31049.0,802.0,8032.0,9.449939237
761,31053.0,802.0,31020.0,12.52779629
762,31095.0,802.0,31018.0,3.547625348
763,31109.0,802.0,31037.0,1.45308806
764,31119.0,802.0,31013.0,36.85398004
765,31121.0,802.0,31019.0,22.67951785
766,31125.0,802.0,31013.0,35.9245346
767,31129.0,802.0,31011.0,32.30518294
768,31131.0,802.0,31036.0,14.94171087
769,31141.0,802.0,31013.0,14.88505279
770,31155.0,802.0,31020.0,15.75322529
771,31169.0,802.0,31018.0,22.16632255
772,31175.0,802.0,31019.0,55.43064098
773,55105.0,802.0,55011.0,2.318592085
774,39077.0,856.0,39007.0,8.599961544
775,55025.0,879.0,55013.0,1.302212054
776,55027.0,879.0,55028.0,22.00634437
777,55039.0,879.0,55027.0,17.61589122
778,55043.0,879.0,55014.0,23.91192279
779,55045.0,879.0,55025.0,6.406434796
780,55105.0,879.0,55026.0,2.019147573
781,55111.0,879.0,55013.0,37.46055745
782,55127.0,879.0,55011.0,24.83829699
783,39011.0,320.0,39017.0,14.19359443
784,39021.0,320.0,39096.0,15.8131864
785,39027.0,320.0,39095.0,21.10343832
786,39051.0,320.0,39093.0,5.628687845
787,18097.0,103.0,17063.0,113.7341049
788,55061.0,103.0,55038.0,61.89138166
789,36029.0,105.0,36025.0,4.796986873
790,27111.0,0.0,27017.0,29.68235066
791,27119.0,0.0,27020.0,9.326481664
792,27125.0,0.0,27019.0,14.83175715
793,27135.0,0.0,27064.0,46.06239832
794,27139.0,0.0,27054.0,20.35085884
795,29095.0,0.0,29052.0,9.82181912
796,38019.0,0.0,38023.0,4.041224473
797,31055.0,316.0,31026.0,12.36327784
798,27167.0,321.0,38030.0,9.825859153
799,38005.0,321.0,38039.0,43.23988148
800,38027.0,321.0,38039.0,20.79235332
801,38031.0,321.0,38039.0,11.95723411
802,8063.0,320.0,8038.0,58.34206251
803,20183.0,320.0,20049.0,46.97633534
804,20193.0,320.0,20048.0,3.581786481
805,13175.0,395.0,13068.0,5.932047151
806,28149.0,400.0,28011.0,2.958442839
807,40011.0,0.0,40006.0,34.09753133
808,13021.0,555.0,13043.0,3.7718322
809,13075.0,555.0,13029.0,0.966591429
810,13127.0,555.0,13031.0,1.710414477
811,13163.0,555.0,13044.0,23.57777633
812,13225.0,555.0,13014.0,3.746139452
813,13251.0,555.0,13037.0,19.8857878
814,13303.0,555.0,13040.0,2.197682762
815,17119.0,555.0,17088.0,5.771262923
816,18179.0,555.0,18012.0,22.23254243
817,24510.0,555.0,24007.0,0.3384468
818,26077.0,555.0,26063.0,3.722555157
819,34031.0,555.0,34003.0,19.4899767
820,36029.0,555.0,36025.0,4.796986873
821,37031.0,555.0,37051.0,13.66535211
822,37097.0,555.0,37060.0,2.203332367
823,42071.0,555.0,42027.0,19.80132925
824,47065.0,555.0,47023.0,7.577667255
825,51131.0,555.0,51045.0,36.10469816
826,31045.0,0.0,31030.0,9.882508234
827,37119.0,712.0,37071.0,0.679688617
828,39077.0,712.0,39007.0,8.599961544
829,45033.0,712.0,45008.0,1.247644754
830,27011.0,768.0,27065.0,23.7042665
831,46051.0,768.0,27065.0,35.69537416
832,8001.0,777.0,8013.0,32.40387555
833,8069.0,777.0,8014.0,20.93761179
834,8125.0,777.0,8002.0,59.70932136
835,20067.0,777.0,48004.0,94.89726139
836,20079.0,777.0,20006.0,4.871597571
837,20105.0,777.0,20049.0,53.31245567
838,20123.0,777.0,20049.0,31.40397282
839,20129.0,777.0,48004.0,61.23868305
840,20153.0,777.0,31040.0,37.37606418
841,20171.0,777.0,31040.0,119.3034652
842,20187.0,777.0,8009.0,83.67318525
843,27169.0,777.0,27031.0,6.765431763
844,30017.0,777.0,30009.0,39.96881599
845,31087.0,777.0,31040.0,22.49908053
846,31145.0,777.0,31040.0,7.606145196
847,35001.0,777.0,35005.0,10.00993986
848,35013.0,777.0,35007.0,25.83736416
849,38001.0,777.0,38036.0,8.617324573
850,38059.0,777.0,38017.0,20.87185005
851,38065.0,777.0,38016.0,27.11928983
852,38081.0,777.0,46003.0,19.18099738
853,38095.0,777.0,38008.0,20.33964272
854,40025.0,777.0,48004.0,37.83313144
855,41047.0,777.0,41022.0,36.62077065
856,48197.0,777.0,48023.0,0.991738834
857,48307.0,777.0,48005.0,39.70931243
858,48399.0,777.0,48005.0,36.07004079
859,48411.0,777.0,48005.0,53.62060177
860,48421.0,777.0,48004.0,10.81294003
861,53005.0,777.0,53026.0,18.5704761
862,53007.0,777.0,53030.0,33.43708047
863,53025.0,777.0,53030.0,43.40556377
864,53043.0,777.0,53016.0,45.51444258
865,53047.0,777.0,53017.0,77.15093529
866,53057.0,777.0,53029.0,24.20183796
867,53075.0,777.0,53016.0,51.69809845
868,53077.0,777.0,53032.0,38.18005346
869,4021.0,802.0,4003.0,15.74194512
870,5001.0,802.0,5016.0,33.76524754
871,6025.0,802.0,6049.0,16.47846408
872,6107.0,802.0,6023.0,47.71343529
873,8001.0,802.0,8013.0,32.40387555
874,8005.0,802.0,8013.0,33.80766454
875,8063.0,802.0,20043.0,55.4709532
876,8073.0,802.0,8038.0,21.05305478
877,8077.0,802.0,8010.0,5.981816817
878,8081.0,802.0,8033.0,29.90539818
879,16039.0,802.0,16009.0,56.59406168
880,16047.0,802.0,16009.0,97.24815621
881,16063.0,802.0,16019.0,66.45993431
882,17157.0,802.0,17071.0,11.97061
883,20009.0,802.0,20034.0,52.81217309
884,20025.0,802.0,20041.0,66.1091118
885,20041.0,802.0,20023.0,5.283929063
886,20051.0,802.0,20044.0,84.0847878
887,20057.0,802.0,20041.0,63.06075833
888,20063.0,802.0,20044.0,24.72324513
889,20071.0,802.0,20043.0,28.9657448
890,20101.0,802.0,20044.0,49.12552998
891,20109.0,802.0,20044.0,21.24977979
892,20137.0,802.0,20048.0,66.14989046
893,20143.0,802.0,20042.0,19.25905635
894,20145.0,802.0,20041.0,45.43158427
895,20167.0,802.0,20042.0,63.76511455
896,20171.0,802.0,20044.0,44.40951293
897,20175.0,802.0,48004.0,90.24129502
898,20179.0,802.0,20044.0,27.14619616
899,20181.0,802.0,20043.0,31.5230953
900,20183.0,802.0,31011.0,59.95405438
901,29510.0,802.0,29045.0,0.686270116
902,40065.0,802.0,40004.0,59.18178944
903,40139.0,802.0,48004.0,43.41949989
904,41061.0,802.0,41025.0,4.217464841
905,48231.0,802.0,48076.0,44.78639424
906,48325.0,802.0,48047.0,31.2080774
907,48421.0,802.0,48004.0,10.81294003
908,48439.0,802.0,48056.0,2.441983102
909,48441.0,802.0,48049.0,28.38286883
910,48463.0,802.0,48020.0,40.38127863
911,49057.0,802.0,49002.0,4.616573493
912,55079.0,802.0,55034.0,15.52809358
913,56021.0,802.0,56015.0,13.86344575
914,39033.0,856.0,39110.0,7.429028662
915,46019.0,0.0,56025.0,32.2663712
916,46059.0,0.0,46002.0,27.60709692
917,46069.0,0.0,46002.0,50.67703401
918,46077.0,0.0,46007.0,31.71463407
919,46115.0,0.0,46002.0,36.88196524
920,21107.0,907.0,21023.0,3.785024137
921,19021.0,103.0,19027.0,45.51712914
922,19149.0,103.0,19030.0,4.65820263
923,19151.0,103.0,19027.0,24.46219022
924,26125.0,103.0,26028.0,25.69483693
925,55101.0,103.0,17054.0,26.21982092
926,29117.0,0.0,29041.0,29.79488003
927,38093.0,321.0,38040.0,12.55970094
928,19013.0,341.0,19016.0,4.422404678
929,19067.0,341.0,19016.0,43.05967376
930,36051.0,0.0,36010.0,17.17443753
931,36067.0,0.0,36004.0,4.64342617
932,10003.0,555.0,10004.0,3.055270007
933,13081.0,555.0,13021.0,3.392271433
934,17143.0,555.0,17005.0,11.02544775
935,24029.0,555.0,24006.0,19.49356936
936,24035.0,555.0,24006.0,24.71435025
937,24043.0,555.0,24013.0,4.867630538
938,29175.0,555.0,29033.0,3.3307569
939,36069.0,555.0,36039.0,40.80775158
940,36121.0,555.0,36010.0,14.70658131
941,37159.0,555.0,37015.0,1.999194997
942,37183.0,555.0,37036.0,0.845687661
943,42035.0,555.0,42030.0,12.63342765
944,51015.0,555.0,51003.0,15.48701927
945,18133.0,712.0,18020.0,25.52434328
946,34011.0,712.0,34001.0,31.38672837
947,36067.0,712.0,36004.0,4.64342617
948,36075.0,712.0,36004.0,27.14432002
949,36083.0,712.0,36017.0,14.10995095
950,39159.0,712.0,39056.0,4.549519836
951,27085.0,768.0,27054.0,18.04370332
952,46029.0,777.0,27014.0,46.37645747
953,46079.0,777.0,46007.0,1.727756378
954,17079.0,780.0,17107.0,1.452141566
955,19021.0,802.0,19076.0,12.48283748
956,20157.0,802.0,31018.0,32.67136595
957,31011.0,802.0,31013.0,43.95334873
958,31143.0,802.0,31013.0,21.85344446
959,48245.0,802.0,48068.0,10.81980944
960,55139.0,879.0,55027.0,5.688167858
961,26151.0,0.0,26030.0,34.06186054
962,46011.0,0.0,46007.0,29.83148933
963,42133.0,0.0,42051.0,11.20866246
964,26123.0,0.0,26018.0,38.96349216
965,39023.0,320.0,39096.0,1.158241496
966,39047.0,320.0,39095.0,1.717882191
967,17055.0,103.0,17102.0,0.518020494
968,17065.0,103.0,17104.0,13.01382456
969,17077.0,103.0,17074.0,17.23923044
970,17127.0,103.0,17065.0,4.627326339
971,17165.0,103.0,17103.0,14.54959384
972,26065.0,103.0,26066.0,12.03675403
973,26163.0,103.0,26052.0,3.05392583
974,42003.0,103.0,42072.0,9.901031673
975,19179.0,0.0,19023.0,0.917950081
976,42005.0,154.0,42035.0,78.72812765
977,42033.0,154.0,42035.0,29.85142018
978,42065.0,154.0,42035.0,47.6026481
979,18089.0,0.0,18055.0,4.246380389
980,18055.0,320.0,18044.0,5.014430238
981,18173.0,320.0,18034.0,15.59804317
982,17143.0,361.0,17151.0,12.13296418
983,17179.0,361.0,17051.0,8.377981102
984,20125.0,400.0,20040.0,59.52429436
985,48223.0,400.0,48093.0,36.10382017
986,1127.0,555.0,1009.0,2.130532422
987,17081.0,555.0,17068.0,1.861529564
988,17117.0,555.0,17084.0,22.16514782
989,17135.0,555.0,17084.0,14.55208363
990,17185.0,555.0,18009.0,16.25162467
991,18123.0,555.0,18048.0,22.75554199
992,18125.0,555.0,18037.0,7.346338983
993,18173.0,555.0,18036.0,3.348545872
994,21013.0,555.0,21059.0,9.121091095
995,21159.0,555.0,54007.0,16.18131898
996,21195.0,555.0,51021.0,14.84281849
997,39013.0,555.0,39104.0,14.38451261
998,39067.0,555.0,39067.0,25.43565903
999,39081.0,555.0,39103.0,9.033553483
1000,39145.0,555.0,39009.0,3.747736851
1001,39157.0,555.0,39117.0,25.08357213
1002,42003.0,555.0,42011.0,1.570297616
1003,42021.0,555.0,42049.0,6.910831542
1004,42033.0,555.0,42050.0,26.29028179
1005,42051.0,555.0,42066.0,14.44940969
1006,42059.0,555.0,42016.0,9.143024749
1007,42063.0,555.0,42014.0,19.17201632
1008,42079.0,555.0,42008.0,22.98384409
1009,42081.0,555.0,42030.0,24.20234446
1010,42107.0,555.0,42004.0,27.15507732
1011,42111.0,555.0,42048.0,25.28917879
1012,42129.0,555.0,42078.0,19.29859673
1013,47013.0,555.0,47032.0,9.485138465
1014,47025.0,555.0,21059.0,8.466802026
1015,51027.0,555.0,51021.0,9.389443975
1016,51105.0,555.0,51059.0,7.218209463
1017,51185.0,555.0,51020.0,11.28793514
1018,51195.0,555.0,51024.0,2.715911162
1019,54019.0,555.0,54009.0,12.09091044
1020,54039.0,555.0,54020.0,9.712613561
1021,54047.0,555.0,54011.0,5.337032006
1022,54049.0,555.0,54021.0,6.708634004
1023,54059.0,555.0,54007.0,8.555880156
1024,54061.0,555.0,54021.0,7.966774437
1025,54067.0,555.0,54009.0,27.74320763
1026,54081.0,555.0,54008.0,17.00288597
1027,54099.0,555.0,54006.0,19.18742992
1028,54109.0,555.0,54008.0,8.37037963
1029,18163.0,712.0,18034.0,2.634369411
1030,21013.0,712.0,21061.0,0.041039221
1031,21025.0,712.0,21001.0,14.00750568
1032,21051.0,712.0,21012.0,20.76060195
1033,21071.0,712.0,21040.0,4.94097052
1034,21095.0,712.0,21004.0,6.284705673
1035,21107.0,712.0,21009.0,3.392847331
1036,21115.0,712.0,21040.0,16.26417667
1037,21119.0,712.0,21041.0,12.60227645
1038,21133.0,712.0,21041.0,9.577986981
1039,21193.0,712.0,21042.0,2.248284264
1040,21195.0,712.0,21043.0,5.148832753
1041,21233.0,712.0,21009.0,15.89155266
1042,21235.0,712.0,21052.0,2.43860223
1043,24023.0,712.0,54032.0,12.07591567
1044,42051.0,712.0,42060.0,7.556239491
1045,42059.0,712.0,42016.0,9.143024749
1046,42111.0,712.0,42047.0,7.731902443
1047,47025.0,712.0,21059.0,8.466802026
1048,51051.0,712.0,51022.0,15.42046077
1049,51105.0,712.0,51060.0,6.659069263
1050,54001.0,712.0,54029.0,4.548066334
1051,54005.0,712.0,54005.0,19.42557235
1052,54019.0,712.0,54039.0,3.654268993
1053,54025.0,712.0,51010.0,17.37950288
1054,54033.0,712.0,54024.0,1.36067279
1055,54039.0,712.0,54019.0,8.616410045
1056,54045.0,712.0,54005.0,3.453309621
1057,54049.0,712.0,54021.0,6.708634004
1058,54051.0,712.0,54040.0,10.58076236
1059,54059.0,712.0,54005.0,11.59092846
1060,54061.0,712.0,54021.0,7.966774437
1061,54081.0,712.0,54003.0,15.84802255
1062,54091.0,712.0,54027.0,0.887227775
1063,54097.0,712.0,54029.0,16.24703032
1064,54099.0,712.0,21039.0,11.42745331
1065,54101.0,712.0,54029.0,45.65090219
1066,23005.0,0.0,23003.0,5.353842185
1067,27053.0,768.0,27053.0,8.653544951
1068,30003.0,777.0,30028.0,37.70465143
1069,30065.0,777.0,30008.0,42.05197132
1070,30103.0,777.0,30026.0,22.68099651
1071,35031.0,777.0,35011.0,34.89297488
1072,56005.0,777.0,56023.0,10.56221982
1073,56033.0,777.0,56018.0,3.884772824
1074,18083.0,780.0,18038.0,10.82922145
1075,18153.0,780.0,18039.0,0.853235303
1076,18167.0,780.0,18047.0,1.400024669
1077,8029.0,802.0,8039.0,23.95623439
1078,8051.0,802.0,8039.0,27.97860571
1079,8107.0,802.0,8034.0,0.661780405
1080,17117.0,802.0,17084.0,22.16514782
1081,17135.0,802.0,17084.0,14.55208363
1082,31123.0,802.0,31002.0,5.752275498
1083,35029.0,802.0,35013.0,6.180159429
1084,40077.0,802.0,40025.0,29.78417944
1085,49009.0,802.0,56020.0,44.01889939
1086,49023.0,802.0,49005.0,25.10886162
1087,49049.0,802.0,49006.0,5.633379784
1088,56005.0,802.0,56007.0,13.05125124
1089,56023.0,802.0,16016.0,48.619892
1090,56037.0,802.0,56020.0,31.55554343
1091,1073.0,0.0,1005.0,2.011181265
1092,21111.0,907.0,21033.0,6.009237903
1093,21157.0,907.0,21013.0,9.082488584
1094,21183.0,907.0,21006.0,19.88911661
1095,21233.0,907.0,21023.0,18.59719835
1096,37051.0,0.0,37040.0,3.231481815
1097,5003.0,0.0,5018.0,37.4015378
1098,37037.0,0.0,37067.0,9.816971532
1099,37105.0,0.0,37066.0,0.441575444
1100,48005.0,0.0,48041.0,51.93537166
1101,42039.0,80.0,42085.0,6.341070881
1102,5125.0,0.0,5003.0,8.466890282
1103,26033.0,103.0,26003.0,231.8575974
1104,36019.0,103.0,42083.0,382.882605
1105,53073.0,103.0,27022.0,1296.887166
1106,17043.0,103.0,17007.0,6.725522162
1107,17097.0,103.0,17054.0,10.49821552
1108,17153.0,103.0,17073.0,14.26326267
1109,17157.0,103.0,17178.0,13.29063808
1110,17163.0,103.0,17210.0,15.07241253
1111,17197.0,103.0,17014.0,6.852853934
1112,18089.0,103.0,18055.0,4.246380389
1113,19013.0,103.0,19016.0,4.422404678
1114,19155.0,103.0,19026.0,17.58908364
1115,19187.0,103.0,19070.0,3.983777628
1116,19193.0,103.0,19004.0,18.51841394
1117,21007.0,103.0,17073.0,10.77076202
1118,22033.0,103.0,22021.0,6.714605736
1119,22051.0,103.0,22019.0,20.6288725
1120,22071.0,103.0,22019.0,15.86112644
1121,22093.0,103.0,22034.0,13.51730569
1122,26025.0,103.0,26065.0,9.553236768
1123,26041.0,103.0,55038.0,135.3566899
1124,26077.0,103.0,26064.0,3.820305179
1125,26099.0,103.0,26028.0,21.69410185
1126,26103.0,103.0,55038.0,175.7899232
1127,26153.0,103.0,55038.0,169.9649298
1128,27075.0,103.0,27057.0,32.74585387
1129,27123.0,103.0,27039.0,99.95585976
1130,27137.0,103.0,27023.0,9.138284622
1131,28049.0,103.0,28009.0,14.89256577
1132,28089.0,103.0,28019.0,0.910836369
1133,28119.0,103.0,28020.0,50.98904309
1134,29510.0,103.0,17119.0,4.382497441
1135,39007.0,103.0,39026.0,11.55486618
1136,47097.0,103.0,47044.0,23.3725937
1137,55005.0,103.0,55005.0,84.84017192
1138,55009.0,103.0,55038.0,30.76966548
1139,55017.0,103.0,55005.0,115.5247859
1140,55027.0,103.0,55028.0,22.00634437
1141,55033.0,103.0,27040.0,112.4326402
1142,55039.0,103.0,55038.0,30.74161432
1143,55053.0,103.0,55038.0,115.6268505
1144,55071.0,103.0,55038.0,48.52633044
1145,55073.0,103.0,55038.0,79.46941665
1146,55075.0,103.0,55038.0,82.96297072
1147,55097.0,103.0,55038.0,54.07104465
1148,55107.0,103.0,55005.0,93.05210899
1149,55121.0,103.0,27040.0,96.58237996
1150,55131.0,103.0,55028.0,3.939971686
1151,55133.0,103.0,55010.0,6.656836832
1152,55139.0,103.0,55038.0,12.11622417
1153,55141.0,103.0,55038.0,79.3514961
1154,26033.0,105.0,55031.0,277.4509503
1155,27071.0,105.0,27019.0,110.4994858
1156,36019.0,105.0,36002.0,22.89232321
1157,53073.0,105.0,38025.0,877.8103297
1158,17043.0,0.0,17007.0,6.725522162
1159,17201.0,0.0,17020.0,6.721866688
1160,19033.0,0.0,19044.0,4.722084002
1161,19041.0,0.0,19076.0,17.58504406
1162,19043.0,0.0,19033.0,15.87289666
1163,19045.0,0.0,19063.0,18.0754479
1164,19131.0,0.0,27040.0,12.8215659
1165,19139.0,0.0,19008.0,24.65710415
1166,19141.0,0.0,19031.0,13.52015425
1167,20209.0,0.0,20001.0,5.577200527
1168,27037.0,0.0,27030.0,11.69323987
1169,27039.0,0.0,27035.0,18.13233543
1170,27091.0,0.0,27062.0,2.292821991
1171,27163.0,0.0,27042.0,11.10686084
1172,27169.0,0.0,27031.0,6.765431763
1173,36113.0,0.0,36020.0,22.178481
1174,38015.0,0.0,38017.0,21.73060299
1175,42069.0,0.0,42008.0,3.861575473
1176,42079.0,0.0,42008.0,22.98384409
1177,55055.0,0.0,55023.0,6.190717186
1178,55059.0,0.0,55018.0,8.842431336
1179,55081.0,0.0,55008.0,4.762325511
1180,51029.0,108.0,51052.0,31.72489198
1181,1097.0,127.0,1051.0,8.857610523
1182,36009.0,154.0,36005.0,16.25066805
1183,36029.0,154.0,36025.0,4.796986873
1184,42023.0,154.0,42009.0,4.936191467
1185,42083.0,154.0,36005.0,20.8129906
1186,42123.0,154.0,36005.0,47.06574158
1187,17081.0,155.0,17068.0,1.861529564
1188,18129.0,155.0,18031.0,5.555460093
1189,53015.0,0.0,53012.0,11.65273587
1190,18091.0,0.0,18078.0,17.67751953
1191,28087.0,0.0,28001.0,2.371118575
1192,28151.0,0.0,5018.0,35.79239876
1193,5061.0,0.0,5021.0,13.1974396
1194,40089.0,0.0,5005.0,25.4430265
1195,42001.0,0.0,42051.0,17.37313799
1196,26061.0,0.0,27058.0,143.4541461
1197,26165.0,0.0,26001.0,48.99560414
1198,47109.0,258.0,28015.0,16.79792214
1199,47113.0,258.0,47010.0,1.785141861
1200,12009.0,263.0,12007.0,65.23773124
1201,12011.0,263.0,12027.0,24.57220705
1202,12109.0,263.0,12006.0,23.81082832
1203,12127.0,263.0,12006.0,83.9999428
1204,20055.0,0.0,20044.0,74.80712165
1205,4023.0,0.0,4007.0,14.42283902
1206,48141.0,0.0,48025.0,14.00177389
1207,48323.0,0.0,48019.0,12.05325179
1208,13275.0,300.0,13062.0,4.498362483
1209,48491.0,0.0,48029.0,12.97098544
1210,18125.0,320.0,18037.0,7.346338983
1211,18163.0,320.0,18034.0,2.634369411
1212,17161.0,316.0,17019.0,2.905069848
1213,18039.0,335.0,18023.0,8.159642907
1214,26005.0,335.0,26015.0,40.0116989
1215,26077.0,335.0,26063.0,3.722555157
1216,26081.0,335.0,26018.0,7.220435475
1217,26149.0,335.0,26016.0,5.4024174
1218,19195.0,341.0,19016.0,74.67601956
1219,1121.0,0.0,1020.0,12.88146675
1220,17021.0,361.0,17038.0,25.78853945
1221,20147.0,320.0,20049.0,76.86621072
1222,13051.0,395.0,13077.0,7.424400242
1223,1125.0,400.0,1052.0,6.767186283
1224,5063.0,400.0,5019.0,162.9869796
1225,5065.0,400.0,29036.0,147.4666978
1226,5081.0,400.0,5020.0,8.967300234
1227,5091.0,400.0,48103.0,11.23046926
1228,5113.0,400.0,5005.0,31.1771282
1229,5131.0,400.0,5019.0,14.62012839
1230,22019.0,400.0,22014.0,3.741646509
1231,22033.0,400.0,22021.0,6.714605736
1232,22049.0,400.0,22003.0,29.96903931
1233,22071.0,400.0,22019.0,15.86112644
1234,22081.0,400.0,22030.0,36.56087566
1235,22089.0,400.0,22022.0,7.125251719
1236,22093.0,400.0,22033.0,13.47745257
1237,22119.0,400.0,22026.0,26.25353253
1238,28047.0,400.0,28013.0,3.34833255
1239,28049.0,400.0,28009.0,14.89256577
1240,28095.0,400.0,28025.0,5.274130277
1241,28141.0,400.0,28015.0,20.91438901
1242,29097.0,400.0,29036.0,21.64492052
1243,40013.0,400.0,48118.0,55.40610343
1244,40023.0,400.0,5005.0,69.76976527
1245,40135.0,400.0,40016.0,3.68968312
1246,47071.0,400.0,28015.0,26.45193505
1247,48085.0,400.0,48119.0,12.33917973
1248,48113.0,400.0,48078.0,0.710033973
1249,48131.0,400.0,48014.0,52.39359089
1250,48157.0,400.0,48057.0,3.398084357
1251,48245.0,400.0,48068.0,10.81980944
1252,48249.0,400.0,48014.0,26.48635026
