  277    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  277    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  277    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  277    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  277    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  277    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  277   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  277   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  277   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  300    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  300    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  300    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  300    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  300    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  300    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  300    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  300    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  300    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  300   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  300   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  300   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  316    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  316    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  316    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  316    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  316    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  316    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  316    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  316    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  316    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  316   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  316   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  316   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  320    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  320    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  320    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  320    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  320    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  320    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  320    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  320    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  320    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  320   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  320   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  320   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  321    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  321    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  321    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  321    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  321    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  321    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  321    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  321    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  321    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  321   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  321   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  321   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  330    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  330    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  330    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  330    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  330    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
