    1 102547008    3453.2   88
    12603017046    4343.2  103
    12603048013    3026.0  103
    12603048013    3026.0  103
    12702227054   20569.7  103
    12702229037    3453.2  103
    12702217046    2919.2  103
    12702219074  200182.4  103
    12702227040  145582.6  103
    12702222005     712.0  103
    12702227023   22962.0  103
    12702228009     712.0  103
    12702248019    3310.8  103
    12702248013    3310.8  103
    12702255001  248147.1  103
    12702255022    7312.2  103
    12702255021    6265.6  103
    12702255022    2705.6  103
    12702255034   37486.8  103
    12702247060    3809.2  103
    12702219052  121011.5  103
    12702248019    7476.0  103
    12702255034   14667.2  103
    12702248013    3193.3  103
    12702250001    3204.0  103
    14208337041    3488.8  103
    11714226030    8686.4  103
    11714227022     640.8  103
    11714227040    5909.6  103
    11708017046    1424.0  103
    11719417198   62043.7  103
    11903031031    3880.4  103
    11901017017    2812.4  103
    11901055038    2919.2  103
    12703955021   14172.4  103
    12802047008   28985.5  103
    14700827022    2349.6  103
    14700822023    8330.4  103
    15500539043    2954.8  103
    15500555038    2278.4  103
    138025 6004   19366.4  105
    138025 6026    3524.4  105
    13802516019    2919.2  105
    13802541002    3560.0  105
    13802541002    2919.2  105
    13802541004    9362.8  105
    13802541011   28024.3  105
    13802553012    3560.0  105
    12605217046     783.2  105
    12704417046    7298.0  105
    12704427037   30292.0  105
    12704427053   90755.1  105
    12704427046    3275.2  105
    12704419052   14777.6  105
    12704448013    2776.8  105
    12704448013   17800.0  105
    13802553030   16482.8  105
    13802817046    3524.4  105
    13802827006   27946.0  105
    13802827037   18430.1  105
    13802827053   22602.4  105
    13802827046    6977.6  105
    13802827054    2954.8  105
    13802829052    3488.8  105
    13802838031   46397.5  105
    13802838027   21157.1  105
    13802855023    6728.4  105
    13802855015    3524.4  105
    13802855034    8373.1  105
    13802812009    1495.2  105
    13802812027   13812.8  105
    13802812028    3916.0  105
    13802837071     356.0  105
    13802839024     712.0  105
    13802821035    3524.4  105
    11704626052   10359.6    0
    11704636025    1530.8    0
    11704638028    4094.0    0
    11704627030    3310.8    0
    11704655015    2947.7    0
    11902927053    4791.8    0
    11902929052    2883.6    0
    11902127037   11534.4    0
    12705326052     569.6    0
    12705338028    6514.8    0
    12705317046    3987.2    0
    12705327037    2969.0    0
    12705327054    3951.6    0
    12705327031    7903.2    0
    12705329052   15838.4    0
    12705355023    3631.2    0
    12705355034   33033.2    0
    127053 6091     178.0    0
    12702555038    5318.6    0
    12706438010    3417.6    0
    12706427054   13392.7    0
    12706429052    2670.0    0
    12706455034   14482.1    0
    12706448013    3666.8    0
    12706427054    3987.2    0
    12706438030    2883.6    0
    12704627030    4592.4    0
    12703517046    3382.0    0
    13001438028    4229.3    0
    13001453006   62958.6    0
    13800755001    3962.3    0
    13802827037    7689.6    0
    13802827054    3524.4    0
    13800527031    3382.0    0
    13800553010    5286.6    0
    13800327037    6408.0    0
    13801617046    7084.4    0
    13801627037    5767.2    0
    13801627053    3560.0    0
    13801627054    4058.4    0
    138016 6091    7048.8    0
    13801648095   10074.8    0
    13801653006    3987.2    0
    13801636010    3524.4    0
    13801838003    6343.9    0
    13802955034   16041.4    0
    13801927037    6728.4    0
    13801927054   21146.4    0
    13801938003    9067.3    0
    13801948093    3524.4    0
    13801953010    7625.5    0
    13803027031    9580.0    0
    13803029052    6265.6    0
    13801117046    3595.6    0
    13801129052    7511.6    0
    13802727037   15379.2    0
    13802727054    6343.9    0
    13802738003    4058.4    0
    13802738030   19117.2    0
    13802755001   15154.9    0
    13803917046   11249.6    0
    13803927037    3204.0    0
    13803927046    7191.2    0
    13803948060    3666.8    0
    14600255038   10573.2    0
    15500127053    8366.0    0
    15503427040    3417.6    0
    11900819074    6418.7    0
    11907419008   11797.8    0
    1 1016 6024   11320.8  127
    1 101653020    4912.8  127
    11803139091    7048.8  155
    12802047008    6799.6    0
    11202812027     676.4  263
    11202717046     676.4  263
    11718619008    6717.7  316
    11718619048     783.2  316
    11700519008   19355.7  316
    11900817046   15005.4  316
    12004848060    3524.4  320
    12002848013    7322.9  400
    14811848060    4229.3  400
    12605947033    7048.8  438
    12605948013    5553.6  438
    12106621035   88110.0  434
    1 104647008   13029.6  555
    1 100612027   14453.6  555
    1 100613067    7796.4  555
    11305438028    1459.6  555
    11305413048    1068.0  555
    11305417046    3560.0  555
    11305447008    1780.0  555
    113020 5019   13100.8  555
    11302021008   15664.0  555
    11302028026    2349.6  555
    11302051003    9540.8  555
    11302051077    6408.0  555
    113020 5007   10288.4  555
    113020 5019    9896.8  555
    11302021008   19010.4  555
    113020 5007    6586.0  555
    11301547008   35315.2  555
    113020 5019   16376.0  555
    11302021008   12744.8  555
    11302028026    2349.6  555
    11302042078    2492.0  555
    113020 5007   13741.6  555
    11302021008    6265.6  555
    11302047008   20327.6  555
    11306517046    6408.0  555
    11306547008    3275.2  555
    11302921008    6408.0  555
    11302947008   86536.5  555
    113021 5019    3346.4  555
    11302121008   34532.0  555
    11302147008    6977.6  555
    11302151003    3132.8  555
    11718512027    3560.0  555
    11718512028    3916.0  555
    11718513070    2848.0  555
    11718513067    8045.6  555
    11718521008    6052.0  555
    11718521035    6870.8  555
    11718524013    5696.0  555
    11718524007    4272.0  555
    11718525005     356.0  555
    11718534007   52688.0  555
    11718534002    1780.0  555
    11718536006     356.0  555
    11718536025    2492.0  555
    11718537071    5340.0  555
    11718539005    1068.0  555
    11718539043    3132.8  555
    11718542004    4343.2  555
    11718542058   19224.0  555
    11718542030    3560.0  555
    11718542039    7476.0  555
    11718542005   12428.0  555
    11718542008    4240.0  555
    11718542043     356.0  555
    11718542038   17942.4  555
    11718542004   11666.1  555
    11718542038   13528.0  555
    11718547034    3524.4  555
    11718547036    6408.0  555
    11718547033   17978.0  555
    11718551045    2492.0  555
    11718551041     356.0  555
    11708134003    2776.8  555
    11708142005    2420.8  555
    11711339021    6835.2  555
    11719717113    1602.0  555
    11706821035   21288.8  555
    11800921035   14240.0  555
    11803017113    7832.0  555
    12103317046    6123.2  555
    12103342030    5137.1  555
    12500548095     462.8  555
    12605251045    8544.0  555
    12802613020    3524.4  555
    12902342039     356.0  555
    12902351045     356.0  555
    12904942043     712.0  555
    12904951045     712.0  555
    13400717046    1424.0  555
    13400238028     213.6  555
    13400217046    1424.0  555
    134002 6003     747.6  555
    13600242024    6194.4  555
    13601842027    3026.0  555
    13703217046   10110.4  555
    13703247008   20509.2  555
    13707138028     747.6  555
    13906617046     356.0  555
    13906651045     712.0  555
    13900517046    2492.0  555
    13900551045   10680.0  555
    13902451045    1780.0  555
    139043 1041    3809.2  555
    13904317046   15614.2  555
    13904337060    3417.6  555
    13904342024   10858.0  555
    13904342038    2812.4  555
    13904347023    6870.8  555
    14205813082     356.0  555
    14205817046   14240.0  555
    14203917046     356.0  555
    14505017046    6977.6  555
    14505047008    3595.6  555
    14502545001    1424.0  555
    14701312028    2705.6  555
    14701313048     712.0  555
    14701313015    5696.0  555
    14701313020    6265.6  555
    14701342038    3773.6  555
    15104517046    6764.0  555
    15107713020    5696.0  555
    1 803748079   11392.0    0
    1 8037 6026    3310.8    0
    1 803755034    3382.0    0
    12702248019   15493.1    0
    1 102521008   12531.2  712
    1 100512027    6230.0  712
    1 100513082     747.6  712
    1 100537036    7547.2  712
    11202834007    6550.4  712
    11302126018    3346.4  712
    11302139043    2830.2  712
    11302147008    9078.0  712
    113082 1005    7333.6  712
    11308217046    3275.2  712
    113061 5019    6906.4  712
    11306122023    3132.8  712
    11704012027   21716.0  712
    11704012028   58804.1  712
    11704012012    5838.4  712
    11704012027   25881.2  712
    11704013082    2207.2  712
    11704021035   10893.6  712
    11704044001    2670.0  712
    11704025002   14667.2  712
    11704025009   72410.4  712
    11704026003    2848.0  712
    11704026018    3417.6  712
    11704034007   26557.6  712
    11704036004     783.2  712
    11704036035    3132.8  712
    11704036016  293607.4  712
    11704037071     747.6  712
    11704037036    7048.8  712
    11704039065     783.2  712
    11704039050     783.2  712
    11704042025    2029.2  712
    11704042077    2136.0  712
    11704045049    3346.4  712
    11704045004   17016.8  712
    11704045037    6586.0  712
    11704047006     747.6  712
    11704047033   11107.2  712
    11704047060   36490.0  712
    11704051076    7333.6  712
    11704036010    6016.4  712
    11705812012    3417.6  712
    11705812027    3560.0  712
    11705844001    1566.4  712
    11705825009     747.6  712
    11705839050    1495.2  712
    11705842025   13065.2  712
    12103539091   14275.6  712
    12602212027     676.4  712
    11706134003     747.6  712
    13400317113     747.6  712
    13400717046    2171.6  712
    13602548013     427.2  712
    13601617046    2563.2  712
    13703247008    3011.8  712
    13703447008   25265.3  712
    13900517046     783.2  712
    13900553010     783.2  712
    13904313067    3239.6  712
    13904347006    3310.8  712
    13904347060    3382.0  712
    13905048119     996.8  712
    13905017046    1210.4  712
    13905913082     747.6  712
    13905925009    3026.0  712
    13905939043    3225.4  712
    14207717046     178.0  712
    14504917046    3560.0  712
    14504947008   24482.1  712
    14700813048    3275.2  712
    1 400217046   19152.8  777
    1 5009 6024    6621.6  777
    1 5009 6024    4688.5  777
    1 603517046    1317.2  777
    1 603520001     534.0  777
    1 601517046  151923.0  777
    1 607617046   76433.2  777
    1 607648095     783.2  777
    1 606053013    3453.2  777
    1 601213082     783.2  777
    1 601217046   96903.2  777
    1 601248056     712.0  777
    1 600317046  116839.2  777
    1 8013 8043  101374.6  777
    1 801348060    3560.0  777
    1 801353010    3239.6  777
    1 800148060    2064.8  777
    1 803155038    7048.8  777
    1 803129037    3353.5  777
    1 803138001    4165.2  777
    1 803148005    6977.6  777
    1 803148019    7048.8  777
    1 803153010    7013.2  777
    1 803148060    6621.6  777
    1 800153006    6942.0  777
    113081 6035    3310.8  777
    113081 6091    2990.4  777
    15302117046    5446.8  777
    15302153013    3172.0  777
    15302153006    6479.2  777
    15302153010    2776.8  777
    117048 6035    4806.0  777
    117048 6091   18903.6  777
    117048 6003    5696.0  777
    117048 8013    3738.0  777
    11704820001    3773.6  777
    11704841011    6087.6  777
    11704848025     854.4  777
    11704848095    3132.8  777
    11704853006    1851.2  777
    11704853032    7333.6  777
    11701727006    6443.6  777
    117120 6091    1780.0  777
    11712048019   11356.4  777
    117206 6035   14168.8  777
    117206 6091 2887516.0  777
    11720653006    5019.6  777
    11720653010  304664.8  777
    119049 6024    3844.8  777
    12004948031  133832.9  777
    12004948095   13414.1  777
    12004948060   80343.9  777
    12002348031   44149.3  777
    12002348060   19094.1  777
    12003429052    3588.5  777
    1 800948031   96059.5  777
    1 800948095  155504.4  777
    1 800948060   39496.4  777
    14000248031   84772.5  777
    14000248095  203899.0  777
    14000248060   38572.6  777
    14000222033   20950.6  777
    14000248095   21714.2  777
    14000253013   19384.2  777
    14000253010   21737.4  777
    1 800948031   20060.6  777
    1 800948095   61198.2  777
    1 800953013   21440.1  777
    1 800953010   22331.9  777
    120001 6035    8045.6  777
    120001 6091  577681.2  777
    12000117046     320.4  777
    12000148095    2349.6  777
    12003448031  254974.3  777
    12003448060   75126.7  777
    12004948019    1708.8  777
    12002348031   47888.2  777
    12002348095  102944.5  777
    12002348060   20089.1  777
    12002353013   19407.3  777
    120019 6024    3631.2  777
    12001948031  175853.3  777
    12001948060   20514.5  777
    14800448031   86479.5  777
    14800448060   19110.1  777
    12001548060   19560.4  777
    12700617046   13663.3  777
    12700627053   30961.3  777
    127011 6024    3666.8  777
    12701153008    6870.8  777
    12701153032    3880.4  777
    12705327006    9729.5  777
    12705328004    3346.4  777
    12705329037   13812.8  777
    12705331002    3631.2  777
    13801038040   53460.5  777
    13801048019    3666.8  777
    127064 8013    7084.4  777
    12706448078    3488.8  777
    12706448019    2954.8  777
    12706448060    8472.8  777
    12706448060   11748.0  777
    12702017046   10430.8  777
    12702020040    3560.0  777
    12702022014    3132.8  777
    12702048095   12744.8  777
    12702048060    1993.6  777
    127046 6091     676.4  777
    12704617046    5304.4  777
    12704627006    3631.2  777
    12704647008    3524.4  777
    12704653006  162585.2  777
    12704653010   65753.2  777
    12702347043    3738.0  777
    127002 1005    2670.0  777
    12700248060    3204.0  777
    13803048019    2242.8  777
    13803048060    2741.2  777
    13803048060    2741.2  777
    128025 6024   27853.4  777
    128025 6083    2232.1  777
    128025 6026   18344.7  777
    12905248025    3132.8  777
    12905248056    3560.0  777
    129045 6091   13207.6  777
    13001948095    9576.4  777
    13001953006    9533.7  777
    13001953010    3702.4  777
    13000353032    3453.2  777
    15600548011    3916.0  777
    13000227053    4197.2  777
    13000238040    5030.3  777
    13002327053    6087.6  777
    13001153010    3702.4  777
    13001153022    3524.4  777
    13003441002    3417.6  777
    13002140003    3524.4  777
    13002153030   12816.0  777
    13001627053    7582.8  777
    13001635003    3204.0  777
    13001638040    3342.8  777
    13001638027   24126.1  777
    13001653022    3738.0  777
    13002019004    7832.0  777
    13002027053    3396.2  777
    13002030002   14813.2  777
    13002035003   10573.2  777
    13002053013   10402.3  777
    13002053030    2467.1  777
    13001953030    6343.9  777
    13003427053    5019.6  777
    130001 6003    3524.4  777
    13000153006   18650.8  777
    13000153022    3560.0  777
    130001 6026    6835.2  777
    13000127011   23713.2  777
    13000130002   60591.2  777
    13000130016   33175.6  777
    13000138040    5863.3  777
    13000148006    3239.6  777
    13000153030    3204.0  777
    13000153022    7226.8  777
    13001027011   15478.9  777
    13001027031   34083.4  777
    13001030002    7575.7  777
    13001030016   43314.5  777
    13001048056   10430.8  777
    13001417046   11466.8  777
    13001420030    3246.7  777
    13001429035    8864.4  777
    13001430018    3702.4  777
    13001441011   29791.9  777
    13001453030   11199.8  777
    13001453006   11865.5  777
    13001453010   14400.2  777
    13001453022   17650.5  777
    130014 8031    3524.4  777
    13001441011   22239.3  777
    13001448019    3524.4  777
    13001453006   25756.6  777
    13001453010    2741.2  777
    130025 8043    8223.6  777
    13002527053   56938.6  777
    13002530002   45172.8  777
    13002530016   13503.1  777
    13002538040    3556.4  777
    130001 8005   18077.7  777
    13000153013   11178.4  777
    13001841025    3524.4  777
    13001817046    3524.4  777
    13001838014    7440.4  777
    13001853006    3773.6  777
    130008 8043   22274.9  777
    13000827053   36664.4  777
    13100355038    4314.7  777
    131003 1005    2670.0  777
    13100348095    5090.8  777
    13100353006    3987.2  777
    13100348060    2954.8  777
    13104017046    3560.0  777
    13101655038    7298.0  777
    13101640004    3488.8  777
    13101653006   13919.6  777
    13102817046     890.0  777
    13102853010     783.2  777
    13104048095   22228.6  777
    13100448031   66344.2  777
    13100448095   29901.3  777
    13100448060   19987.6  777
    13100453010   21584.3  777
    131002 1005    3204.0  777
    131002 6026    3560.0  777
    13100217046    7120.0  777
    13100253006    3951.6  777
    131040 1005    3172.0  777
    13104017046    3488.8  777
    13104048060   19920.9  777
    13104048060    3560.0  777
    131002 1005    3026.0  777
    13100217046   10751.2  777
    13100248095    2670.0  777
    13101248031   19384.2  777
    13100122033   19188.4  777
    13100148031   38725.7  777
    13100148095   27202.0  777
    138034 8031    3453.2  777
    13802917046    3560.0  777
    13802948019    7120.0  777
    13802948060    2741.2  777
    13800727011   11854.8  777
    13800727053    5542.9  777
    13800727031   17707.4  777
    13800748080    3738.0  777
    13800748025   12196.6  777
    138036 6024    3488.8  777
    13803620030   11997.2  777
    13803627020    3987.2  777
    13803629027    7974.4  777
    13803638001    9501.6  777
    13803653006    3844.8  777
    13802829070    3666.8  777
    13802829045    7262.4  777
    13802835002    3310.8  777
    13802848056    2915.6  777
    13802853030   34510.6  777
    13800127053   55365.1  777
    13800127031   44382.5  777
    13800148025  106376.4  777
    13802327053   12484.9  777
    13802335003    5105.0  777
    13802348056    3524.4  777
    14600317046    6408.0  777
    14600353013   21902.9  777
    13800553006    4229.3  777
    13801527053   11876.2  777
    13801527046    2100.4  777
    13801548025    3275.2  777
    13001153006    9398.4  777
    138013 6012    7048.8  777
    138013 6003    3560.0  777
    138013 8031    3560.0  777
    13801317046   16055.6  777
    13801348078    3560.0  777
    13801348095    7084.4  777
    13801348019   10964.8  777
    13801348060   11392.0  777
    13801527011   30900.8  777
    13801527031   10042.8  777
    13801538001   12185.9  777
    13800327053   10626.6  777
    13800353030    6372.4  777
    13801622016    9327.2  777
    13801629035    3880.4  777
    13801638001    3631.2  777
    13801826030    3488.8  777
    13801820040    3524.4  777
    13801827053    8458.6  777
    13801838001    6728.4  777
    13801848095    2741.2  777
    13801848019   10138.9  777
    13801853030   24717.1  777
    13801853006   22392.4  777
    13801538010    3560.0  777
    13801538010    3560.0  777
    13801517046    7084.4  777
    13801520049    6728.4  777
    13801538010    7155.6  777
    13801530016    3560.0  777
    13801538040   16329.7  777
    13801548078    3524.4  777
    13802113014    3275.2  777
    138021 6012    7048.8  777
    13802117046    9968.0  777
    13802129052    3524.4  777
    13802141002    3204.0  777
