    11601953013   17461.8  802
    11601955034   20986.2  802
    11602012019    4912.8  802
    11602012027    4450.0  802
    11602013007    2242.8  802
    11602013050    2385.2  802
    11602013082    2242.8  802
    11602017046    2207.2  802
    11602025005    2242.8  802
    11602026052    2242.8  802
    11602034003    2171.6  802
    11602034004    2314.0  802
    11602036006    2242.8  802
    11602036034   46920.8  802
    11602036035    2171.6  802
    11602039007    2385.2  802
    11602039024    2242.8  802
    11602042011   11071.6  802
    11602048095    2242.8  802
    11602053013    5500.2  802
    11700519008   19355.7  316
    11701727006    6443.6  777
    117040 6003    5696.0  777
    117040 6035    4806.0  777
    117040 6091   18903.6  777
    117040 8013    3738.0  777
    11704012027    3560.0  555
    11704012028    3916.0  555
    11704013067    8045.6  555
    11704013070    2848.0  555
    11704020001    3773.6  777
    11704021008    6052.0  555
    11704021035    6870.8  555
    11704024007    4272.0  555
    11704024013    5696.0  555
    11704025005     356.0  555
    11704034002    1780.0  555
    11704034007   52688.0  555
    11704036006     356.0  555
    11704036025    2492.0  555
    11704037071    5340.0  555
    11704039005    1068.0  555
    11704039043    3132.8  555
    11704041011    6087.6  777
    11704042004   16009.3  555
    11704042005   12428.0  555
    11704042008    4240.0  555
    11704042030    3560.0  555
    11704042038   31470.4  555
    11704042039    7476.0  555
    11704042043     356.0  555
    11704042058   19224.0  555
    11704047033   17978.0  555
    11704047034    3524.4  555
    11704047036    6408.0  555
    11704048025     854.4  777
    11704048095    3132.8  777
    11704051041     356.0  555
    11704051045    2492.0  555
    11704053006    1851.2  777
    11704053032    7333.6  777
    117046 6003     747.6  802
    117046 6035    5909.6  802
    117046 6091    3702.4  802
    11704626052   10359.6    0
    11704627030    3310.8    0
    11704636025    1530.8    0
    11704638028    4094.0    0
    11704641011     569.6  802
    11704648013    5802.8  802
    11704648078    1317.2  802
    11704653006   16589.6  802
    11704653032    6657.2  802
    11704655015    2947.7    0
    11705812012    3417.6  712
    11705812027    3560.0  712
    11705825009     747.6  712
    11705839050    1495.2  712
    11705842025   13065.2  712
    11705844001    1566.4  712
    11706134003     747.6  712
    11706821035   21288.8  555
    11708017046    1424.0  103
    11708134003    2776.8  555
    11708142005    2420.8  555
    117113 6091     783.2  802
    11711339021    6835.2  555
    11711348013    5553.6  802
    117120 6091    1780.0  777
    11712048019   11356.4  777
    11714226030    8686.4  103
    11714227022     640.8  103
    11714227040    5909.6  103
    11716741011     747.6  802
    11716748095    3026.0  802
    11718512012    5838.4  712
    11718512027   47597.2  712
    11718512028   58804.1  712
    11718513082    2207.2  712
    11718521035   10893.6  712
    11718525002   14667.2  712
    11718525009   72410.4  712
    11718526003    2848.0  712
    11718526018    3417.6  712
    11718534007   26557.6  712
    11718536004     783.2  712
    11718536010    6016.4  712
    11718536016  293607.4  712
    11718536035    3132.8  712
    11718537036    7048.8  712
    11718537071     747.6  712
    11718539050     783.2  712
    11718539065     783.2  712
    11718542025    2029.2  712
    11718542077    2136.0  712
    11718544001    2670.0  712
    11718545004   17016.8  712
    11718545037    6586.0  712
    11718545049    3346.4  712
    11718547006     747.6  712
    11718547033   11107.2  712
    11718547060   36490.0  712
    11718551076    7333.6  712
    11718619008    6717.7  316
    11718619048     783.2  316
    11719141011     747.6  802
    11719417198   62043.7  103
    11719717113    1602.0  555
    117206 6035   14168.8  777
    117206 6091 2887516.0  777
    11720653006    5019.6  777
    11720653010  304664.8  777
    11800921035   14240.0  555
    11803017113    7832.0  555
    11803139091    7048.8  155
    11900817046   15005.4  316
    11900819074    6418.7    0
    11901017017    2812.4  103
    11901055038    2919.2  103
    11902127037   11534.4    0
    11902927053    4791.8    0
    11902929052    2883.6    0
    11903031031    3880.4  103
    119049 6024    3844.8  777
    11906319074   95144.6  802
    11907419008   11797.8    0
    11907427023    2776.8  802
    120001 6035    8045.6  777
    120001 6091  577681.2  777
    12000117046     320.4  777
    12000148095    2349.6  777
    12001548060   19560.4  777
    120019 6024    3631.2  777
    12001948031  175853.3  777
    12001948031   21589.6  802
    12001948060   20514.5  777
    12001948060  102161.3  802
    12002122022   28173.8  802
    12002129052    7547.2  802
    12002148031   42716.4  802
    12002148060   63677.7  802
    12002148095  102590.3  802
    12002348031   92037.6  777
    12002348060   39183.1  777
    12002348095  102944.5  777
    12002353013   19407.3  777
    12002820043    3524.4  802
    12002848013    7322.9  400
    12002848031    3560.0  802
    120030 6023    3535.1  802
    12003422005   28885.8  802
    12003429052    3588.5  777
    12003448031  254974.3  777
    12003448031   21465.0  802
    12003448060   75126.7  777
    12003448060   20745.9  802
    12003448095   26888.7  802
    12004148031   19384.2  802
    12004148060   39914.7  802
    12004148095   42100.6  802
    120042 6026    7048.8  802
    12004222005   20037.5  802
    12004222022   42858.8  802
    12004248031   84617.6  802
    12004248060   81463.5  802
    12004248095  286994.7  802
    12004253013   38768.4  802
    120043 6003    3951.6  802
    12004348031    3844.8  802
    12004348095  147208.7  802
    12004422005  148907.7  802
    12004448095  253814.6  802
    12004848031   32449.4  802
    12004848060    3524.4  320
    12004848095   11605.6  802
    12004948019    1708.8  777
    12004948031  133832.9  777
    12004948060   80343.9  777
    12004948095   13414.1  777
    12103317046    6123.2  555
    12103342030    5137.1  555
    12103539091   14275.6  712
    12106621035   88110.0  434
    122003 6026    3204.0  802
    12200316019    8811.0  802
    12200332004   11854.8  802
    122005 6091     783.2  802
    12200848013   18707.8  802
    122014 4007    3204.0  802
    12201448019   13474.6  802
    12201948013    1530.8  802
    12500548095     462.8  555
    12600412027    5553.6    0
    12600434007    2741.2    0
    12600439043    5624.8    0
    12600447033   21466.8    0
    12600448013    2776.8    0
    12602212027     676.4  712
    12603017046    4343.2  103
    12603048013    6052.0  103
    12605217046     783.2  105
    12605251045    8544.0  555
    12605917092    2776.8    0
    12605928009    2776.8    0
    12605947033    7048.8  438
    12605948013   24991.2    0
    12605948013    5553.6  438
    12605948019    2776.8    0
    12606212027    2741.2    0
    127002 1005    2670.0  777
    12700248060    3204.0  777
    12700617046   13663.3  777
    12700627053   30961.3  777
    127011 6024    3666.8  777
    12701153008    6870.8  777
    12701153032    3880.4  777
    12702017046   10430.8  777
    12702020040    3560.0  777
    12702022014    3132.8  777
    12702048060    1993.6  777
    12702048095   12744.8  777
    12702217046    2919.2  103
    12702219052  121011.5  103
    12702219074  200182.4  103
    12702222005     712.0  103
    12702227023   22962.0  103
    12702227040  145582.6  103
    12702227054   20569.7  103
    12702228009     712.0  103
    12702229037    3453.2  103
    12702247060    3809.2  103
    12702248013    6504.1  103
    12702248019   15493.1    0
    12702248019   10786.8  103
    12702250001    3204.0  103
    12702255001  248147.1  103
    12702255021    6265.6  103
    12702255022   10017.8  103
    12702255034   52154.0  103
    12702347043    3738.0  777
    12702419074   24450.1  802
    12702420001    6557.5  802
    12702427029    3310.8  802
    12702440009    6657.2  802
    12702440025    2819.5  802
    12702448019   28067.0  802
    12702448084    2552.5  802
    12702448118    3204.0  802
    12702555038    5318.6    0
    12702617046    4948.4  802
    12703517046    3382.0    0
    12703617046     712.0  802
    12703631031    3382.0  802
    127037 6023    6301.2  802
    12703955021   14172.4  103
    12704217046    2990.4  802
    12704417046    7298.0  105
    12704419052   14777.6  105
    12704427037   30292.0  105
    12704427046    3275.2  105
    12704427053   90755.1  105
    12704448013   20576.8  105
    127046 6091     676.4  777
    12704617046    5304.4  777
    12704627006    3631.2  777
    12704627030    4592.4    0
    12704647008    3524.4  777
    12704653006  162585.2  777
    12704653010   65753.2  777
    127050 8031    3560.0  802
    12705019074    1708.8  802
    12705027054   31363.6  802
    127053 6091     178.0    0
    12705317046    3987.2    0
    12705326052     569.6    0
    12705327006    9729.5  777
    12705327031    7903.2    0
    12705327037    2969.0    0
    12705327054    3951.6    0
    12705328004    3346.4  777
    12705329037   13812.8  777
    12705329052   15838.4    0
    12705331002    3631.2  777
    12705338028    6514.8    0
    12705355023    3631.2    0
    12705355034   33033.2    0
    127064 8013    7084.4  777
    12706427054   17379.9    0
    12706429052    2670.0    0
    12706438010    3417.6    0
    12706438030    2883.6    0
    12706448013    3666.8    0
    12706448019    2954.8  777
    12706448060   20220.8  777
    12706448078    3488.8  777
    12706455034   14482.1    0
    12802047008    6799.6    0
    12802047008   28985.5  103
    128025 6024   27853.4  777
    128025 6026   18344.7  777
    128025 6083    2232.1  777
    12802613020    3524.4  555
    12902342039     356.0  555
    12902351045     356.0  555
    12904348013   16628.8  802
    129045 6091   13207.6  777
    12904942043     712.0  555
    12904951045     712.0  555
    129052 6091     783.2  802
    12905248013    3560.0  802
    12905248025    3132.8  777
    12905248056    3560.0  777
    12905248056    6977.6  802
    12905248091   10608.8  802
    12905253006     391.6  802
    130001 6003    3524.4  777
    130001 6026    6835.2  777
    130001 8005   18077.7  777
    13000127011   23713.2  777
    13000130002   60591.2  777
    13000130016   33175.6  777
    13000138040    5863.3  777
    13000148006    3239.6  777
    13000153006   18650.8  777
    13000153013   11178.4  777
    13000153022   10786.8  777
    13000153030    3204.0  777
    13000227053    4197.2  777
    13000238040    5030.3  777
    13000353032    3453.2  777
    130008 8043   22274.9  777
    13000827053   36664.4  777
    13001027011   15478.9  777
    13001027031   34083.4  777
    13001030002    7575.7  777
    13001030016   43314.5  777
    13001048056   10430.8  777
    13001153006    9398.4  777
    13001153010    3702.4  777
    13001153022    3524.4  777
    130014 8031    3524.4  777
    13001417046   11466.8  777
    13001420030    3246.7  777
    13001429035    8864.4  777
    13001430018    3702.4  777
    13001438028    4229.3    0
    13001441011   52031.2  777
    13001448019    3524.4  777
    13001453006   62958.6    0
    13001453006   37622.1  777
    13001453010   17141.4  777
    13001453022   17650.5  777
    13001453030   11199.8  777
    130016 6024     712.0  802
    13001616010   22481.4  802
    13001632004    4663.6  802
    13001653013    3353.5  802
    13001817046    3524.4  777
    13001838014    7440.4  777
    13001841025    3524.4  777
    13001853006    3773.6  777
    13001948095    9576.4  777
    13001953006    9533.7  777
    13001953010    3702.4  777
    13001953030    6343.9  777
    13002019004    7832.0  777
    13002027053    3396.2  777
    13002030002   14813.2  777
    13002035003   10573.2  777
    13002053013   10402.3  777
    13002053030    2467.1  777
    13002140003    3524.4  777
    13002153030   12816.0  777
    13002327053    6087.6  777
    130025 8043    8223.6  777
    13002527053   56938.6  777
    13002530002   45172.8  777
    13002530016   13503.1  777
    13002538040    3556.4  777
    13003127053    7582.8  777
    13003135003    3204.0  777
    13003138027   24126.1  777
    13003138040    3342.8  777
    13003153022    3738.0  777
    13003427053    5019.6  777
    13003441002    3417.6  777
    13100122033   19188.4  777
    13100148031   38725.7  777
    13100148095   27202.0  777
    131002 1005    6230.0  777
    131002 6026    3560.0  777
    13100217046   17871.2  777
    13100248095    2670.0  777
    13100253006    3951.6  777
    131003 1005    2670.0  777
    13100348060    2954.8  777
    13100348095    5090.8  777
    13100353006    3987.2  777
    13100355038    4314.7  777
    13100448031   66344.2  777
    13100448060   19987.6  777
    13100448095   29901.3  777
    13100453010   21584.3  777
    131011 6003    3987.2  802
    13101248031   19384.2  777
    13101517113    2776.8  802
    13101548095    2670.0  802
    131016 6003    3310.8  802
    13101640004    3488.8  777
    13101653006   13919.6  777
    13101655038    7298.0  777
    131018 6023    3460.3  802
    13101848095   20781.5  802
    13101948013   13777.2  802
    13102817046     890.0  777
    13102853010     783.2  777
    131040 1005    3172.0  777
    13104017046    7048.8  777
    13104048060   23480.9  777
    13104048095   22228.6  777
    13104748012    7084.4  802
    132003 6039   29348.6  802
    13200434003    2242.8  802
    13200447008    2776.8  802
    134002 6003     747.6  555
    13400217046    1424.0  555
    13400238028     213.6  555
    13400317113     747.6  712
    13400717046    1424.0  555
    13400717046    2171.6  712
    135002 6026    3880.4  777
    13500248031  105221.1  777
    13600242024    6194.4  555
    13601617046    2563.2  712
    13601842027    3026.0  555
    13602548013     427.2  712
    13703217046   10110.4  555
    13703247008   20509.2  555
    13703247008    3011.8  712
    13703447008   25265.3  712
    13707138028     747.6  555
    13800127031   44382.5  777
    13800127053   55365.1  777
    13800148025  106376.4  777
    13800327037    6408.0    0
    13800327053   10626.6  777
    13800353030    6372.4  777
    13800527031    3382.0    0
    13800553006    4229.3  777
    13800553010    5286.6    0
    13800727011   11854.8  777
    13800727031   17707.4  777
    13800727053    5542.9  777
    13800748025   12196.6  777
    13800748080    3738.0  777
    13800755001    3962.3    0
    13801038040   53460.5  777
    13801048019    3666.8  777
    13801113014    6408.0  777
    13801117046    3595.6    0
    13801117046    3524.4  777
    13801129052    7511.6    0
    13801134003    3204.0  777
    138013 6003    3560.0  777
    138013 6012    7048.8  777
    138013 8031    3560.0  777
    13801317046   16055.6  777
    13801348019   10964.8  777
    13801348060   11392.0  777
    13801348078    3560.0  777
    13801348095    7084.4  777
    138014 1005    3204.0  777
    138014 6003    3560.0  777
    138014 6012    3275.2  777
    138014 6026    3738.0  777
    13801417046   24991.2  777
    13801420049    3204.0  777
    13801427011    4987.6  777
    13801427031    7013.2  777
    13801427053   28472.9  777
    13801448025    6578.9  777
    13801448056   16838.8  777
    13801448060   13990.8  777
    13801448095    2670.0  777
    13801453006   10252.8  777
    13801453032    3172.0  777
    13801517046    7084.4  777
    13801520049    6728.4  777
    13801527011   30900.8  777
    13801527031   10042.8  777
    13801527046    2100.4  777
    13801527053   11876.2  777
    13801530016    3560.0  777
    13801538001   12185.9  777
    13801538010   14275.6  777
    13801538040   16329.7  777
    13801548025    3275.2  777
    13801548078    3524.4  777
    138016 6091    7048.8    0
    13801617046    7084.4    0
    13801617046    3168.4  777
    13801622016    9327.2  777
    13801627037    5767.2    0
    13801627053    3560.0    0
    13801627054    4058.4    0
    13801629035    3880.4  777
    13801636010    3524.4    0
    13801638001    3631.2  777
    13801648095   10074.8    0
    13801653006    3987.2    0
    13801653010    3738.0  777
    13801820040    3524.4  777
    13801826030    3488.8  777
    13801827053    8458.6  777
    13801838001    6728.4  777
    13801838003    6343.9    0
    13801848019   10138.9  777
    13801848095    2741.2  777
    13801853006   22392.4  777
    13801853030   24717.1  777
    13801927037    6728.4    0
    13801927054   21146.4    0
    13801938003    9067.3    0
    13801948093    3524.4    0
    13801953010    7625.5    0
    138021 6012    7048.8  777
    13802113014    3275.2  777
    13802117046    9968.0  777
    13802129052    3524.4  777
    13802141002    3204.0  777
    13802148056    3488.8  777
    13802148078    3560.0  777
    13802327053   12484.9  777
    13802335003    5105.0  777
    13802348056    3524.4  777
    138025 6004   19366.4  105
    138025 6026    3524.4  105
    13802516019    2919.2  105
    13802541002    6479.2  105
    13802541004    9362.8  105
    13802541011   28024.3  105
    13802553012    3560.0  105
    13802553030   16482.8  105
    138027 6003    3916.0  777
    138027 6024    6764.0  777
    13802717046   24991.2  777
    13802727011   13008.2  777
    13802727037   15379.2    0
    13802727053   38319.8  777
    13802727054    6343.9    0
    13802729027   17337.2  777
    13802729052   12257.1  777
    13802738001    3916.0  777
    13802738003    4058.4    0
    13802738014   11128.6  777
    13802738030   19117.2    0
    13802738040    3887.5  777
    13802748019    3560.0  777
    13802748095    6194.4  777
    13802753006    6924.2  777
    13802753010   19081.6  777
    13802755001   15154.9    0
    13802755001    6418.7  777
    13802812009    1495.2  105
    13802812027   13812.8  105
    13802812028    3916.0  105
    13802817046    3524.4  105
    13802821035    3524.4  105
    13802827006   27946.0  105
    13802827037    7689.6    0
    13802827037   18430.1  105
    13802827046    6977.6  105
    13802827053   22602.4  105
    13802827054    3524.4    0
    13802827054    2954.8  105
    13802829045    7262.4  777
    13802829052    3488.8  105
    13802829070    3666.8  777
    13802835002    3310.8  777
    13802837071     356.0  105
    13802838027   21157.1  105
    13802838031   46397.5  105
    13802839024     712.0  105
    13802848056    2915.6  777
    13802853030   34510.6  777
    13802855015    3524.4  105
    13802855023    6728.4  105
    13802855034    8373.1  105
    138029 6012    7333.6  777
    13802917046   10324.0  777
    13802927031    3880.4  777
    13802927053   28472.9  777
    13802929052    3310.8  777
    13802938011   11673.2  777
    13802948019    7120.0  777
    13802948060    2741.2  777
    13802948095   21751.6  777
    13802955034   16041.4    0
    13803027031    9580.0    0
    13803027053   72246.6  777
    13803029052    6265.6    0
    13803031009   10039.2  777
    13803048019    2242.8  777
    13803048060    5482.4  777
    13803055021   40769.1  777
    138031 8031    3560.0  777
    13803117046    3560.0  777
    13803153030    3560.0  777
    138034 8031    3453.2  777
    138036 6024    3488.8  777
    13803620030   11997.2  777
    13803627020    3987.2  777
    13803629027    7974.4  777
    13803629037    4005.0  777
    13803638001   14845.2  777
    13803653006    3844.8  777
    13803653022    2314.0  777
    13803717046   13456.8  777
    13803720001    3524.4  777
    13803727031    5660.4  777
    13803727053   15859.8  777
    13803738001    3172.0  777
    13803747008    3524.4  777
    13803748019    7155.6  777
    13803748060    6087.6  777
    13803748095   24435.8  777
    13803753006   33706.1  777
    13803753010    6728.4  777
    13803753030    6632.3  777
    13803755001    3702.4  777
    13803917046   11249.6    0
    13803927037    3204.0    0
    13803927046    7191.2    0
    13803948060    3666.8    0
    138040 4012    3595.6  777
    138040 6003    3524.4  777
    13804017046    3204.0  777
    13804038001    2919.2  777
    13804048095    9398.4  777
    13900517046    2492.0  555
    13900517046     783.2  712
    13900551045   10680.0  555
    13900553010     783.2  712
    13902451045    1780.0  555
    139043 1041    3809.2  555
    13904313067    3239.6  712
    13904317046   15614.2  555
    13904337060    3417.6  555
    13904342024   10858.0  555
    13904342038    2812.4  555
    13904347006    3310.8  712
    13904347023    6870.8  555
    13904347060    3382.0  712
    13905017046    1210.4  712
    13905048119     996.8  712
    13905913082     747.6  712
    13905925009    3026.0  712
    13905939043    3225.4  712
    13906617046     356.0  555
    13906651045     712.0  555
    14000222033   20950.6  777
    14000248031   84772.5  777
    14000248060   38572.6  777
    14000248095  247722.6  777
    14000253010   21737.4  777
    14000253013   19384.2  777
    140003 6023    6870.8  777
    140003 6024   14368.2  777
    140003 6026    7426.2  777
    14000348095    8351.8  777
    14000648060   21741.8  802
    14000953030   10783.2  777
    14001122033   43585.1  777
    14001148011   23471.1  777
    14001148031   66522.2  777
    14001148060  101785.7  777
    14001148095   66125.2  777
    14001748019    2670.0  777
    14100139024    2242.8  802
    14100142005    3204.0  802
    14100253013     854.4  802
    14100848105    3132.8  802
    141011 5009    3773.6  802
    141011 6023    3310.8  802
    141011 6026   10181.6  802
    14101112009     783.2  802
    14101112019     783.2  802
    14101112027     783.2  802
    14101113070     356.0  802
    14101117028    2349.6  802
    14101117046   20790.4  802
    14101117113    3061.6  802
    14101121035    2314.0  802
    14101124007    2278.4  802
    14101125002     712.0  802
    14101125005     712.0  802
    14101125009     747.6  802
    14101126030     712.0  802
    14101126052    2207.2  802
    14101129052    6977.6  802
    14101134002    4984.0  802
    14101134007    3026.0  802
    14101136006     356.0  802
    14101136025     356.0  802
    14101137071     783.2  802
    14101139005    1424.0  802
    14101139024    1317.2  802
    14101139065     712.0  802
    14101142025    2136.0  802
    14101142039    1780.0  802
    14101142058     356.0  802
    14101142077    1530.8  802
    14101717046   70701.6  777
    14101727046    1424.0  777
    14102217046    3631.2  777
    14102222020    3275.2  777
    14102227004    3097.2  777
    14102228016    7120.0  777
    14102228025    6692.8  777
    14102247008    3097.2  777
    14102248078    3097.2  777
    14102428009    3132.8  802
    14102448105    6336.8  802
    141025 4007    2705.6  802
    14102517046   11000.4  802
    14102548025    2741.2  802
    14102553006    3738.0  802
    14102553013   11737.3  802
    14203917046     356.0  555
    14205813082     356.0  555
    14205817046   14240.0  555
    14207717046     178.0  712
    14208337041    3488.8  103
    14502545001    1424.0  555
    14504917046    3560.0  712
    14504947008   24482.1  712
    14505017046    6977.6  555
    14505047008    3595.6  555
    14600217046   33823.6    0
    14600217080    3908.9    0
    14600226052    3951.6    0
    14600227035    8415.8    0
    14600236003    4912.8    0
    14600236006   18127.5    0
    14600236015    2064.8    0
    14600248060   19637.0  777
    14600253012   22250.0  777
    14600255034   21231.8    0
    14600255038   17853.4    0
    14600317046    6408.0  777
    14600353013   21902.9  777
    14600635002    3132.8  777
    14600648031   65479.1  777
    14600648056    5731.6  777
    14600648060   20213.7  777
    14600653012   44345.1  777
    14601017046    3524.4    0
    14601027035    3930.2    0
    14601027053    2264.2    0
    14601036006    6376.0    0
    14601055034    5286.6    0
    14601055038    2264.2    0
    14601117046    5482.4    0
    14601129037    7333.6  777
    14601148031   22230.4  777
    14601217046   19370.0  777
    14700813048    3275.2  712
    14700822023    8330.4  103
    14700827022    2349.6  103
    147013 4012    1424.0  802
    147013 5007   33998.0  802
    147013 5019    3488.8  802
    147013 6015    4923.5  802
    147013 6023    9772.2  802
    147013 6035    5980.8  802
    14701312028    2705.6  555
    14701313015    5696.0  555
    14701313020    6265.6  555
    14701313048     712.0  555
    14701316009   52186.0  802
    14701316019   63083.2  802
    14701332001    6728.4  802
    14701332004   29085.2  802
    14701342038    3773.6  555
    14701353032    3453.2  802
    147014 6023    3417.6  777
    147014 6024   19241.8  777
    147014 6026   16222.9  777
    147014 6091   37130.8  777
    14701447008    3346.4  777
    148001 6003    4005.0  777
    148001 6024   22744.8  777
    148001 6026    5308.0  777
    148001 6026    3666.8  802
    14800248031   17661.2  777
    14800248060   19784.7  777
    14800322022   27383.5  802
    14800348031   42855.3  802
    14800348060   62266.2  802
    14800448031   86479.5  777
    14800448060   19110.1  777
    148006 6003    3132.8  777
    14800848031  129032.2  777
    14800848060   27627.4  777
    148010 6024    2848.0  777
    14801048031   86616.6  777
    14801048060   38225.5  777
    14801048095   21539.8  777
    148011 6024   49185.9  777
    148011 6026   15090.8  777
    148011 6091  149733.6  777
    14801148019    5980.8  777
    14801148031  174719.5  777
    14801148095   69030.2  777
    148012 6003    8031.4  802
    148012 6015   12517.0  802
    148012 6023   13275.2  802
    148012 6024    2883.6  777
    148012 6024    2937.0  802
    148012 6026    2848.0  777
    14801216009   23816.4  802
    14801226052     747.6  802
    14801232004    7120.0  802
    14801338028     249.2  802
    148015 6015    3346.4  802
    14801532004    3054.5  802
    148028 6003    3310.8  802
    148052 6091   48166.8  777
    14805248031   21484.6  777
    148056 6012    2314.0  777
    148056 6091    2492.0  777
    14805617046    6372.4  777
    14805629052    3951.6  777
    14805648060   58384.0  777
    14807122016    5162.0  802
    148095 6091    3275.2  777
    148095 6091    1210.4  802
    14809519057   10178.0  802
    14809527040   12000.8  802
